Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps
270	-17	17	8631	270	-17	17	8631	270	-17	17	8631	270	-17	17	8631	270	-17	17	8631
271	-18	18	8649	271	-18	18	8649	271	-18	18	8649	271	-18	18	8649	271	-18	18	8649
272	-19	19	8668	272	-19	19	8668	272	-19	19	8668	272	-19	19	8668	272	-19	19	8668
273	-19	19	8687	273	-19	19	8687	273	-19	19	8687	273	-19	19	8687	273	-19	19	8687
274	-19	19	8706	274	-19	19	8706	274	-19	19	8706	274	-19	19	8706	274	-19	19	8706
275	-21	21	8727	275	-21	21	8727	275	-21	21	8727	275	-21	21	8727	275	-21	21	8727
276	-17	17	8744	276	-17	17	8744	276	-17	17	8744	276	-17	17	8744	276	-17	17	8744
277	-19	19	8763	277	-19	19	8763	277	-19	19	8763	277	-19	19	8763	277	-19	19	8763
278	-18	18	8781	278	-18	18	8781	278	-18	18	8781	278	-18	18	8781	278	-18	18	8781
279	-21	21	8802	279	-21	21	8802	279	-21	21	8802	279	-21	21	8802	279	-21	21	8802
280	-19	19	8821	280	-19	19	8821	280	-19	19	8821	280	-19	19	8821	280	-19	19	8821
281	-19	19	8840	281	-19	19	8840	281	-19	19	8840	281	-19	19	8840	281	-19	19	8840
282	-18	18	8858	282	-18	18	8858	282	-18	18	8858	282	-18	18	8858	282	-18	18	8858
283	-19	19	8877	283	-19	19	8877	283	-19	19	8877	283	-19	19	8877	283	-19	19	8877
284	-17	17	8894	284	-17	17	8894	284	-17	17	8894	284	-17	17	8894	284	-17	17	8894
285	-19	19	8913	285	-19	19	8913	285	-19	19	8913	285	-19	19	8913	285	-19	19	8913
286	-21	21	8934	286	-21	21	8934	286	-21	21	8934	286	-21	21	8934	286	-21	21	8934
287	-18	18	8952	287	-18	18	8952	287	-18	18	8952	287	-18	18	8952	287	-18	18	8952
288	-19	19	8971	288	-19	19	8971	288	-19	19	8971	288	-19	19	8971	288	-19	19	8971
289	-17	17	8988	289	-17	17	8988	289	-17	17	8988	289	-17	17	8988	289	-17	17	8988
290	-20	20	9008	290	-20	20	9008	290	-20	20	9008	290	-20	20	9008	290	-20	20	9008
291	-22	22	9030	291	-22	22	9030	291	-22	22	9030	291	-22	22	9030	291	-22	22	9030
292	-20	20	9050	292	-20	20	9050	292	-20	20	9050	292	-20	20	9050	292	-20	20	9050
293	-21	21	9071	293	-21	21	9071	293	-21	21	9071	293	-21	21	9071	293	-21	21	9071
294	-20	20	9091	294	-20	20	9091	294	-20	20	9091	294	-20	20	9091	294	-20	20	9091
295	-19	19	9110	295	-19	19	9110	295	-19	19	9110	295	-19	19	9110	295	-19	19	9110
296	-19	19	9129	296	-19	19	9129	296	-19	19	9129	296	-19	19	9129	296	-19	19	9129
297	-18	18	9147	297	-18	18	9147	297	-18	18	9147	297	-18	18	9147	297	-18	18	9147
298	-21	21	9168	298	-21	21	9168	298	-21	21	9168	298	-21	21	9168	298	-21	21	9168
299	-21	21	9189	299	-21	21	9189	299	-21	21	9189	299	-21	21	9189	299	-21	21	9189
300	-17	17	9206	300	-17	17	9206	300	-17	17	9206	300	-17	17	9206	300	-17	17	9206
301	-21	21	9227	301	-21	21	9227	301	-21	21	9227	301	-21	21	9227	301	-21	21	9227
302	-25	25	9252	302	-25	25	9252	302	-25	25	9252	302	-25	25	9252	302	-25	25	9252
303	-17	17	9269	303	-17	17	9269	303	-17	17	9269	303	-17	17	9269	303	-17	17	9269
304	-20	20	9289	304	-20	20	9289	304	-20	20	9289	304	-20	20	9289	304	-20	20	9289
305	-17	17	9306	305	-17	17	9306	305	-17	17	9306	305	-17	17	9306	305	-17	17	9306
306	-26	26	9332	306	-26	26	9332	306	-26	26	9332	306	-26	26	9332	306	-26	26	9332
307	-19	19	9351	307	-19	19	9351	307	-19	19	9351	307	-19	19	9351	307	-19	19	9351
308	-18	18	9369	308	-18	18	9369	308	-18	18	9369	308	-18	18	9369	308	-18	18	9369
309	-117	18	9387	309	-117	18	9387	309	-117	18	9387	309	-117	18	9387	309	-117	18	9387
310	-19	19	9406	310	-19	19	9406	310	-19	19	9406	310	-19	19	9406	310	-19	19	9406
311	-19	19	9425	311	-19	19	9425	311	-19	19	9425	311	-19	19	9425	311	-19	19	9425
312	-17	17	9442	312	-17	17	9442	312	-17	17	9442	312	-17	17	9442	312	-17	17	9442
313	-18	18	9460	313	-18	18	9460	313	-18	18	9460	313	-18	18	9460	313	-18	18	9460
314	-23	23	9483	314	-23	23	9483	314	-23	23	9483	314	-23	23	9483	314	-23	23	9483
315	-20	20	9503	315	-20	20	9503	315	-20	20	9503	315	-20	20	9503	315	-20	20	9503
316	-17	17	9520	316	-17	17	9520	316	-17	17	9520	316	-17	17	9520	316	-17	17	9520
317	-17	17	9537	317	-17	17	9537	317	-17	17	9537	317	-17	17	9537	317	-17	17	9537
318	-19	19	9556	318	-19	19	9556	318	-19	19	9556	318	-19	19	9556	318	-19	19	9556
319	-20	20	9576	319	-20	20	9576	319	-20	20	9576	319	-20	20	9576	319	-20	20	9576
320	-19	19	9595	320	-19	19	9595	320	-19	19	9595	320	-19	19	9595	320	-19	19	9595
321	-17	17	9612	321	-17	17	9612	321	-17	17	9612	321	-17	17	9612	321	-17	17	9612
322	-148	49	9661	322	-148	49	9661	322	-148	49	9661	322	-148	49	9661	322	-148	49	9661
323	-19	19	9680	323	-19	19	9680	323	-19	19	9680	323	-19	19	9680	323	-19	19	9680
324	-24	24	9704	324	-24	24	9704	324	-24	24	9704	324	-24	24	9704	324	-24	24	9704
325	-23	23	9727	325	-23	23	9727	325	-23	23	9727	325	-23	23	9727	325	-23	23	9727
326	-18	18	9745	326	-18	18	9745	326	-18	18	9745	326	-18	18	9745	326	-18	18	9745
327	-17	17	9762	327	-17	17	9762	327	-17	17	9762	327	-17	17	9762	327	-17	17	9762
328	-17	17	9779	328	-17	17	9779	328	-17	17	9779	328	-17	17	9779	328	-17	17	9779
329	-122	23	9802	329	-122	23	9802	329	-122	23	9802	329	-122	23	9802	329	-122	23	9802
330	-17	17	9819	330	-17	17	9819	330	-17	17	9819	330	-17	17	9819	330	-17	17	9819
331	-21	21	9840	331	-21	21	9840	331	-21	21	9840	331	-21	21	9840	331	-21	21	9840
332	-20	20	9860	332	-20	20	9860	332	-20	20	9860	332	-20	20	9860	332	-20	20	9860
333	-22	22	9882	333	-22	22	9882	333	-22	22	9882	333	-22	22	9882	333	-22	22	9882
334	-20	20	9902	334	-20	20	9902	334	-20	20	9902	334	-20	20	9902	334	-20	20	9902
335	-23	23	9925	335	-23	23	9925	335	-23	23	9925	335	-23	23	9925	335	-23	23	9925
336	-19	19	9944	336	-19	19	9944	336	-19	19	9944	336	-19	19	9944	336	-19	19	9944
337	-19	19	9963	337	-19	19	9963	337	-19	19	9963	337	-19	19	9963	337	-19	19	9963
338	-17	17	9980	338	-17	17	9980	338	-17	17	9980	338	-17	17	9980	338	-17	17	9980
339	-17	17	9997	339	-17	17	9997	339	-17	17	9997	339	-17	17	9997	339	-17	17	9997
340	-18	18	10015	340	-18	18	10015	340	-18	18	10015	340	-18	18	10015	340	-18	18	10015
341	-17	17	10032	341	-17	17	10032	341	-17	17	10032	341	-17	17	10032	341	-17	17	10032
342	-19	19	10051	342	-19	19	10051	342	-19	19	10051	342	-19	19	10051	342	-19	19	10051
343	-19	19	10070	343	-19	19	10070	343	-19	19	10070	343	-19	19	10070	343	-19	19	10070
344	-22	22	10092	344	-22	22	10092	344	-22	22	10092	344	-22	22	10092	344	-22	22	10092
345	-25	25	10117	345	-25	25	10117	345	-25	25	10117	345	-25	25	10117	345	-25	25	10117
346	-17	17	10134	346	-17	17	10134	346	-17	17	10134	346	-17	17	10134	346	-17	17	10134
347	-21	21	10155	347	-21	21	10155	347	-21	21	10155	347	-21	21	10155	347	-21	21	10155
348	-21	21	10176	348	-21	21	10176	348	-21	21	10176	348	-21	21	10176	348	-21	21	10176
349	-21	21	10197	349	-21	21	10197	349	-21	21	10197	349	-21	21	10197	349	-21	21	10197
350	-18	18	10215	350	-18	18	10215	350	-18	18	10215	350	-18	18	10215	350	-18	18	10215
351	-19	19	10234	351	-19	19	10234	351	-19	19	10234	351	-19	19	10234	351	-19	19	10234
352	-21	21	10255	352	-21	21	10255	352	-21	21	10255	352	-21	21	10255	352	-21	21	10255
353	-22	22	10277	353	-22	22	10277	353	-22	22	10277	353	-22	22	10277	353	-22	22	10277
354	-19	19	10296	354	-19	19	10296	354	-19	19	10296	354	-19	19	10296	354	-19	19	10296
355	-19	19	10315	355	-19	19	10315	355	-19	19	10315	355	-19	19	10315	355	-19	19	10315
356	-17	17	10332	356	-17	17	10332	356	-17	17	10332	356	-17	17	10332	356	-17	17	10332
357	-19	19	10351	357	-19	19	10351	357	-19	19	10351	357	-19	19	10351	357	-19	19	10351
358	-17	17	10368	358	-17	17	10368	358	-17	17	10368	358	-17	17	10368	358	-17	17	10368
359	-20	20	10388	359	-20	20	10388	359	-20	20	10388	359	-20	20	10388	359	-20	20	10388
360	-17	17	10405	360	-17	17	10405	360	-17	17	10405	360	-17	17	10405	360	-17	17	10405
361	-17	17	10422	361	-17	17	10422	361	-17	17	10422	361	-17	17	10422	361	-17	17	10422
362	-17	17	10439	362	-17	17	10439	362	-17	17	10439	362	-17	17	10439	362	-17	17	10439
363	-17	17	10456	363	-17	17	10456	363	-17	17	10456	363	-17	17	10456	363	-17	17	10456
364	-17	17	10473	364	-17	17	10473	364	-17	17	10473	364	-17	17	10473	364	-17	17	10473
365	-17	17	10490	365	-17	17	10490	365	-17	17	10490	365	-17	17	10490	365	-17	17	10490
366	-22	22	10512	366	-22	22	10512	366	-22	22	10512	366	-22	22	10512	366	-22	22	10512
367	-19	19	10531	367	-19	19	10531	367	-19	19	10531	367	-19	19	10531	367	-19	19	10531
368	-17	17	10548	368	-17	17	10548	368	-17	17	10548	368	-17	17	10548	368	-17	17	10548
369	-17	17	10565	369	-17	17	10565	369	-17	17	10565	369	-17	17	10565	369	-17	17	10565
370	-17	17	10582	370	-17	17	10582	370	-17	17	10582	370	-17	17	10582	370	-17	17	10582
371	-19	19	10601	371	-19	19	10601	371	-19	19	10601	371	-19	19	10601	371	-19	19	10601
372	-17	17	10618	372	-17	17	10618	372	-17	17	10618	372	-17	17	10618	372	-17	17	10618
373	-17	17	10635	373	-17	17	10635	373	-17	17	10635	373	-17	17	10635	373	-17	17	10635
374	-19	19	10654	374	-19	19	10654	374	-19	19	10654	374	-19	19	10654	374	-19	19	10654
375	-20	20	10674	375	-20	20	10674	375	-20	20	10674	375	-20	20	10674	375	-20	20	10674
376	-22	22	10696	376	-22	22	10696	376	-22	22	10696	376	-22	22	10696	376	-22	22	10696
377	-17	17	10713	377	-17	17	10713	377	-17	17	10713	377	-17	17	10713	377	-17	17	10713
378	-18	18	10731	378	-18	18	10731	378	-18	18	10731	378	-18	18	10731	378	-18	18	10731
379	-19	19	10750	379	-19	19	10750	379	-19	19	10750	379	-19	19	10750	379	-19	19	10750
380	-15	15	10765	380	-15	15	10765	380	-15	15	10765	380	-15	15	10765	380	-15	15	10765
381	-19	19	10784	381	-19	19	10784	381	-19	19	10784	381	-19	19	10784	381	-19	19	10784
382	-15	15	10799	382	-15	15	10799	382	-15	15	10799	382	-15	15	10799	382	-15	15	10799
383	-117	18	10817	383	-117	18	10817	383	-117	18	10817	383	-117	18	10817	383	-117	18	10817
384	-19	19	10836	384	-19	19	10836	384	-19	19	10836	384	-19	19	10836	384	-19	19	10836
385	-17	17	10853	385	-17	17	10853	385	-17	17	10853	385	-17	17	10853	385	-17	17	10853
386	-21	21	10874	386	-21	21	10874	386	-21	21	10874	386	-21	21	10874	386	-21	21	10874
387	-23	23	10897	387	-23	23	10897	387	-23	23	10897	387	-23	23	10897	387	-23	23	10897
388	-15	15	10912	388	-15	15	10912	388	-15	15	10912	388	-15	15	10912	388	-15	15	10912
389	-21	21	10933	389	-21	21	10933	389	-21	21	10933	389	-21	21	10933	389	-21	21	10933
390	-17	17	10950	390	-17	17	10950	390	-17	17	10950	390	-17	17	10950	390	-17	17	10950
391	-17	17	10967	391	-17	17	10967	391	-17	17	10967	391	-17	17	10967	391	-17	17	10967
392	-15	15	10982	392	-15	15	10982	392	-15	15	10982	392	-15	15	10982	392	-15	15	10982
393	-17	17	10999	393	-17	17	10999	393	-17	17	10999	393	-17	17	10999	393	-17	17	10999
394	-18	18	11017	394	-18	18	11017	394	-18	18	11017	394	-18	18	11017	394	-18	18	11017
395	-22	22	11039	395	-22	22	11039	395	-22	22	11039	395	-22	22	11039	395	-22	22	11039
396	-17	17	11056	396	-17	17	11056	396	-17	17	11056	396	-17	17	11056	396	-17	17	11056
397	-21	21	11077	397	-21	21	11077	397	-21	21	11077	397	-21	21	11077	397	-21	21	11077
398	-23	23	11100	398	-23	23	11100	398	-23	23	11100	398	-23	23	11100	398	-23	23	11100
399	-17	17	11117	399	-17	17	11117	399	-17	17	11117	399	-17	17	11117	399	-17	17	11117
400	-19	19	11136	400	-19	19	11136	400	-19	19	11136	400	-19	19	11136	400	-19	19	11136
401	-23	23	11159	401	-23	23	11159	401	-23	23	11159	401	-23	23	11159	401	-23	23	11159
402	-22	22	11181	402	-22	22	11181	402	-22	22	11181	402	-22	22	11181	402	-22	22	11181
403	-18	18	11199	403	-18	18	11199	403	-18	18	11199	403	-18	18	11199	403	-18	18	11199
404	-19	19	11218	404	-19	19	11218	404	-19	19	11218	404	-19	19	11218	404	-19	19	11218
405	-19	19	11237	405	-19	19	11237	405	-19	19	11237	405	-19	19	11237	405	-19	19	11237
406	-22	22	11259	406	-22	22	11259	406	-22	22	11259	406	-22	22	11259	406	-22	22	11259
407	-19	19	11278	407	-19	19	11278	407	-19	19	11278	407	-19	19	11278	407	-19	19	11278
408	-18	18	11296	408	-18	18	11296	408	-18	18	11296	408	-18	18	11296	408	-18	18	11296
409	-19	19	11315	409	-19	19	11315	409	-19	19	11315	409	-19	19	11315	409	-19	19	11315
410	-17	17	11332	410	-17	17	11332	410	-17	17	11332	410	-17	17	11332	410	-17	17	11332
411	-17	17	11349	411	-17	17	11349	411	-17	17	11349	411	-17	17	11349	411	-17	17	11349
412	-18	18	11367	412	-18	18	11367	412	-18	18	11367	412	-18	18	11367	412	-18	18	11367
413	-17	17	11384	413	-17	17	11384	413	-17	17	11384	413	-17	17	11384	413	-17	17	11384
414	-19	19	11403	414	-19	19	11403	414	-19	19	11403	414	-19	19	11403	414	-19	19	11403
415	-18	18	11421	415	-18	18	11421	415	-18	18	11421	415	-18	18	11421	415	-18	18	11421
416	-20	20	11441	416	-20	20	11441	416	-20	20	11441	416	-20	20	11441	416	-20	20	11441
417	-18	18	11459	417	-18	18	11459	417	-18	18	11459	417	-18	18	11459	417	-18	18	11459
418	-18	18	11477	418	-18	18	11477	418	-18	18	11477	418	-18	18	11477	418	-18	18	11477
419	-19	19	11496	419	-19	19	11496	419	-19	19	11496	419	-19	19	11496	419	-19	19	11496
420	-17	17	11513	420	-17	17	11513	420	-17	17	11513	420	-17	17	11513	420	-17	17	11513
421	-17	17	11530	421	-17	17	11530	421	-17	17	11530	421	-17	17	11530	421	-17	17	11530
422	-23	23	11553	422	-23	23	11553	422	-23	23	11553	422	-23	23	11553	422	-23	23	11553
423	-20	20	11573	423	-20	20	11573	423	-20	20	11573	423	-20	20	11573	423	-20	20	11573
424	-19	19	11592	424	-19	19	11592	424	-19	19	11592	424	-19	19	11592	424	-19	19	11592
425	-19	19	11611	425	-19	19	11611	425	-19	19	11611	425	-19	19	11611	425	-19	19	11611
426	-120	21	11632	426	-120	21	11632	426	-120	21	11632	426	-120	21	11632	426	-120	21	11632
427	-18	18	11650	427	-18	18	11650	427	-18	18	11650	427	-18	18	11650	427	-18	18	11650
428	-19	19	11669	428	-19	19	11669	428	-19	19	11669	428	-19	19	11669	428	-19	19	11669
429	-18	18	11687	429	-18	18	11687	429	-18	18	11687	429	-18	18	11687	429	-18	18	11687
430	-20	20	11707	430	-20	20	11707	430	-20	20	11707	430	-20	20	11707	430	-20	20	11707
431	-17	17	11724	431	-17	17	11724	431	-17	17	11724	431	-17	17	11724	431	-17	17	11724
432	-20	20	11744	432	-20	20	11744	432	-20	20	11744	432	-20	20	11744	432	-20	20	11744
433	-21	21	11765	433	-21	21	11765	433	-21	21	11765	433	-21	21	11765	433	-21	21	11765
434	-19	19	11784	434	-19	19	11784	434	-19	19	11784	434	-19	19	11784	434	-19	19	11784
435	-117	18	11802	435	-117	18	11802	435	-117	18	11802	435	-117	18	11802	435	-117	18	11802
436	-22	22	11824	436	-22	22	11824	436	-22	22	11824	436	-22	22	11824	436	-22	22	11824
437	-17	17	11841	437	-17	17	11841	437	-17	17	11841	437	-17	17	11841	437	-17	17	11841
438	-20	20	11861	438	-20	20	11861	438	-20	20	11861	438	-20	20	11861	438	-20	20	11861
439	-23	23	11884	439	-23	23	11884	439	-23	23	11884	439	-23	23	11884	439	-23	23	11884
440	-27	27	11911	440	-27	27	11911	440	-27	27	11911	440	-27	27	11911	440	-27	27	11911
441	-19	19	11930	441	-19	19	11930	441	-19	19	11930	441	-19	19	11930	441	-19	19	11930
442	-15	15	11945	442	-15	15	11945	442	-15	15	11945	442	-15	15	11945	442	-15	15	11945
443	-19	19	11964	443	-19	19	11964	443	-19	19	11964	443	-19	19	11964	443	-19	19	11964
444	-17	17	11981	444	-17	17	11981	444	-17	17	11981	444	-17	17	11981	444	-17	17	11981
445	-18	18	11999	445	-18	18	11999	445	-18	18	11999	445	-18	18	11999	445	-18	18	11999
446	-19	19	12018	446	-19	19	12018	446	-19	19	12018	446	-19	19	12018	446	-19	19	12018
447	-22	22	12040	447	-22	22	12040	447	-22	22	12040	447	-22	22	12040	447	-22	22	12040
448	-18	18	12058	448	-18	18	12058	448	-18	18	12058	448	-18	18	12058	448	-18	18	12058
449	-18	18	12076	449	-18	18	12076	449	-18	18	12076	449	-18	18	12076	449	-18	18	12076
450	-19	19	12095	450	-19	19	12095	450	-19	19	12095	450	-19	19	12095	450	-19	19	12095
451	-20	20	12115	451	-20	20	12115	451	-20	20	12115	451	-20	20	12115	451	-20	20	12115
452	-19	19	12134	452	-19	19	12134	452	-19	19	12134	452	-19	19	12134	452	-19	19	12134
453	-19	19	12153	453	-19	19	12153	453	-19	19	12153	453	-19	19	12153	453	-19	19	12153
454	-17	17	12170	454	-17	17	12170	454	-17	17	12170	454	-17	17	12170	454	-17	17	12170
455	-17	17	12187	455	-17	17	12187	455	-17	17	12187	455	-17	17	12187	455	-17	17	12187
456	-17	17	12204	456	-17	17	12204	456	-17	17	12204	456	-17	17	12204	456	-17	17	12204
457	-19	19	12223	457	-19	19	12223	457	-19	19	12223	457	-19	19	12223	457	-19	19	12223
458	-118	19	12242	458	-118	19	12242	458	-118	19	12242	458	-118	19	12242	458	-118	19	12242
459	-19	19	12261	459	-19	19	12261	459	-19	19	12261	459	-19	19	12261	459	-19	19	12261
460	-17	17	12278	460	-17	17	12278	460	-17	17	12278	460	-17	17	12278	460	-17	17	12278
461	-118	19	12297	461	-118	19	12297	461	-118	19	12297	461	-118	19	12297	461	-118	19	12297
462	-17	17	12314	462	-17	17	12314	462	-17	17	12314	462	-17	17	12314	462	-17	17	12314
463	-19	19	12333	463	-19	19	12333	463	-19	19	12333	463	-19	19	12333	463	-19	19	12333
464	-21	21	12354	464	-21	21	12354	464	-21	21	12354	464	-21	21	12354	464	-21	21	12354
465	-17	17	12371	465	-17	17	12371	465	-17	17	12371	465	-17	17	12371	465	-17	17	12371
466	-20	20	12391	466	-20	20	12391	466	-20	20	12391	466	-20	20	12391	466	-20	20	12391
467	-19	19	12410	467	-19	19	12410	467	-19	19	12410	467	-19	19	12410	467	-19	19	12410
468	-17	17	12427	468	-17	17	12427	468	-17	17	12427	468	-17	17	12427	468	-17	17	12427
469	-17	17	12444	469	-17	17	12444	469	-17	17	12444	469	-17	17	12444	469	-17	17	12444
470	-19	19	12463	470	-19	19	12463	470	-19	19	12463	470	-19	19	12463	470	-19	19	12463
471	-19	19	12482	471	-19	19	12482	471	-19	19	12482	471	-19	19	12482	471	-19	19	12482
472	-19	19	12501	472	-19	19	12501	472	-19	19	12501	472	-19	19	12501	472	-19	19	12501
473	-17	17	12518	473	-17	17	12518	473	-17	17	12518	473	-17	17	12518	473	-17	17	12518
474	-18	18	12536	474	-18	18	12536	474	-18	18	12536	474	-18	18	12536	474	-18	18	12536
475	-19	19	12555	475	-19	19	12555	475	-19	19	12555	475	-19	19	12555	475	-19	19	12555
476	-18	18	12573	476	-18	18	12573	476	-18	18	12573	476	-18	18	12573	476	-18	18	12573
477	-17	17	12590	477	-17	17	12590	477	-17	17	12590	477	-17	17	12590	477	-17	17	12590
478	-24	24	12614	478	-24	24	12614	478	-24	24	12614	478	-24	24	12614	478	-24	24	12614
479	-19	19	12633	479	-19	19	12633	479	-19	19	12633	479	-19	19	12633	479	-19	19	12633
480	-21	21	12654	480	-21	21	12654	480	-21	21	12654	480	-21	21	12654	480	-21	21	12654
481	-19	19	12673	481	-19	19	12673	481	-19	19	12673	481	-19	19	12673	481	-19	19	12673
482	-19	19	12692	482	-19	19	12692	482	-19	19	12692	482	-19	19	12692	482	-19	19	12692
483	-17	17	12709	483	-17	17	12709	483	-17	17	12709	483	-17	17	12709	483	-17	17	12709
484	-17	17	12726	484	-17	17	12726	484	-17	17	12726	484	-17	17	12726	484	-17	17	12726
485	-17	17	12743	485	-17	17	12743	485	-17	17	12743	485	-17	17	12743	485	-17	17	12743
486	-21	21	12764	486	-21	21	12764	486	-21	21	12764	486	-21	21	12764	486	-21	21	12764
487	-17	17	12781	487	-17	17	12781	487	-17	17	12781	487	-17	17	12781	487	-17	17	12781
488	-19	19	12800	488	-19	19	12800	488	-19	19	12800	488	-19	19	12800	488	-19	19	12800
489	-19	19	12819	489	-19	19	12819	489	-19	19	12819	489	-19	19	12819	489	-19	19	12819
490	-17	17	12836	490	-17	17	12836	490	-17	17	12836	490	-17	17	12836	490	-17	17	12836
491	-23	23	12859	491	-23	23	12859	491	-23	23	12859	491	-23	23	12859	491	-23	23	12859
492	-17	17	12876	492	-17	17	12876	492	-17	17	12876	492	-17	17	12876	492	-17	17	12876
493	-18	18	12894	493	-18	18	12894	493	-18	18	12894	493	-18	18	12894	493	-18	18	12894
494	-18	18	12912	494	-18	18	12912	494	-18	18	12912	494	-18	18	12912	494	-18	18	12912
495	-19	19	12931	495	-19	19	12931	495	-19	19	12931	495	-19	19	12931	495	-19	19	12931
496	-17	17	12948	496	-17	17	12948	496	-17	17	12948	496	-17	17	12948	496	-17	17	12948
497	-18	18	12966	497	-18	18	12966	497	-18	18	12966	497	-18	18	12966	497	-18	18	12966
498	-17	17	12983	498	-17	17	12983	498	-17	17	12983	498	-17	17	12983	498	-17	17	12983
499	-26	26	13009	499	-26	26	13009	499	-26	26	13009	499	-26	26	13009	499	-26	26	13009
