Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps
226	-500.0	500	71592	226	-500.0	500	71592	226	-500.0	500	71592	226	-500.0	500	71592	226	-500.0	500	71592
227	-500.0	500	72092	227	-500.0	500	72092	227	-500.0	500	72092	227	-500.0	500	72092	227	-500.0	500	72092
228	-500.0	500	72592	228	-500.0	500	72592	228	-500.0	500	72592	228	-500.0	500	72592	228	-500.0	500	72592
229	-500.0	500	73092	229	-500.0	500	73092	229	-500.0	500	73092	229	-500.0	500	73092	229	-500.0	500	73092
230	-500.0	500	73592	230	-500.0	500	73592	230	-500.0	500	73592	230	-500.0	500	73592	230	-500.0	500	73592
231	-500.0	500	74092	231	-500.0	500	74092	231	-500.0	500	74092	231	-500.0	500	74092	231	-500.0	500	74092
232	-500.0	500	74592	232	-500.0	500	74592	232	-500.0	500	74592	232	-500.0	500	74592	232	-500.0	500	74592
233	-500.0	500	75092	233	-500.0	500	75092	233	-500.0	500	75092	233	-500.0	500	75092	233	-500.0	500	75092
234	-500.0	500	75592	234	-500.0	500	75592	234	-500.0	500	75592	234	-500.0	500	75592	234	-500.0	500	75592
235	-500.0	500	76092	235	-500.0	500	76092	235	-500.0	500	76092	235	-500.0	500	76092	235	-500.0	500	76092
236	-500.0	500	76592	236	-500.0	500	76592	236	-500.0	500	76592	236	-500.0	500	76592	236	-500.0	500	76592
237	-500.0	500	77092	237	-500.0	500	77092	237	-500.0	500	77092	237	-500.0	500	77092	237	-500.0	500	77092
238	-500.0	500	77592	238	-500.0	500	77592	238	-500.0	500	77592	238	-500.0	500	77592	238	-500.0	500	77592
239	-500.0	500	78092	239	-500.0	500	78092	239	-500.0	500	78092	239	-500.0	500	78092	239	-500.0	500	78092
240	-500.0	500	78592	240	-500.0	500	78592	240	-500.0	500	78592	240	-500.0	500	78592	240	-500.0	500	78592
241	-500.0	500	79092	241	-500.0	500	79092	241	-500.0	500	79092	241	-500.0	500	79092	241	-500.0	500	79092
242	-500.0	500	79592	242	-500.0	500	79592	242	-500.0	500	79592	242	-500.0	500	79592	242	-500.0	500	79592
243	-500.0	500	80092	243	-500.0	500	80092	243	-500.0	500	80092	243	-500.0	500	80092	243	-500.0	500	80092
244	-500.0	500	80592	244	-500.0	500	80592	244	-500.0	500	80592	244	-500.0	500	80592	244	-500.0	500	80592
245	-500.0	500	81092	245	-500.0	500	81092	245	-500.0	500	81092	245	-500.0	500	81092	245	-500.0	500	81092
246	-500.0	500	81592	246	-500.0	500	81592	246	-500.0	500	81592	246	-500.0	500	81592	246	-500.0	500	81592
247	-500.0	500	82092	247	-500.0	500	82092	247	-500.0	500	82092	247	-500.0	500	82092	247	-500.0	500	82092
248	-500.0	500	82592	248	-500.0	500	82592	248	-500.0	500	82592	248	-500.0	500	82592	248	-500.0	500	82592
249	-500.0	500	83092	249	-500.0	500	83092	249	-500.0	500	83092	249	-500.0	500	83092	249	-500.0	500	83092
250	-500.0	500	83592	250	-500.0	500	83592	250	-500.0	500	83592	250	-500.0	500	83592	250	-500.0	500	83592
251	-500.0	500	84092	251	-500.0	500	84092	251	-500.0	500	84092	251	-500.0	500	84092	251	-500.0	500	84092
252	-500.0	500	84592	252	-500.0	500	84592	252	-500.0	500	84592	252	-500.0	500	84592	252	-500.0	500	84592
253	-500.0	500	85092	253	-500.0	500	85092	253	-500.0	500	85092	253	-500.0	500	85092	253	-500.0	500	85092
254	-500.0	500	85592	254	-500.0	500	85592	254	-500.0	500	85592	254	-500.0	500	85592	254	-500.0	500	85592
255	-500.0	500	86092	255	-500.0	500	86092	255	-500.0	500	86092	255	-500.0	500	86092	255	-500.0	500	86092
256	-500.0	500	86592	256	-500.0	500	86592	256	-500.0	500	86592	256	-500.0	500	86592	256	-500.0	500	86592
257	-500.0	500	87092	257	-500.0	500	87092	257	-500.0	500	87092	257	-500.0	500	87092	257	-500.0	500	87092
258	-500.0	500	87592	258	-500.0	500	87592	258	-500.0	500	87592	258	-500.0	500	87592	258	-500.0	500	87592
259	-272.0	272	87864	259	-272.0	272	87864	259	-272.0	272	87864	259	-272.0	272	87864	259	-272.0	272	87864
260	-271.0	271	88135	260	-271.0	271	88135	260	-271.0	271	88135	260	-271.0	271	88135	260	-271.0	271	88135
261	-500.0	500	88635	261	-500.0	500	88635	261	-500.0	500	88635	261	-500.0	500	88635	261	-500.0	500	88635
262	-500.0	500	89135	262	-500.0	500	89135	262	-500.0	500	89135	262	-500.0	500	89135	262	-500.0	500	89135
263	-500.0	500	89635	263	-500.0	500	89635	263	-500.0	500	89635	263	-500.0	500	89635	263	-500.0	500	89635
264	-500.0	500	90135	264	-500.0	500	90135	264	-500.0	500	90135	264	-500.0	500	90135	264	-500.0	500	90135
265	-500.0	500	90635	265	-500.0	500	90635	265	-500.0	500	90635	265	-500.0	500	90635	265	-500.0	500	90635
266	-500.0	500	91135	266	-500.0	500	91135	266	-500.0	500	91135	266	-500.0	500	91135	266	-500.0	500	91135
267	-500.0	500	91635	267	-500.0	500	91635	267	-500.0	500	91635	267	-500.0	500	91635	267	-500.0	500	91635
268	-500.0	500	92135	268	-500.0	500	92135	268	-500.0	500	92135	268	-500.0	500	92135	268	-500.0	500	92135
269	-500.0	500	92635	269	-500.0	500	92635	269	-500.0	500	92635	269	-500.0	500	92635	269	-500.0	500	92635
270	-500.0	500	93135	270	-500.0	500	93135	270	-500.0	500	93135	270	-500.0	500	93135	270	-500.0	500	93135
271	-500.0	500	93635	271	-500.0	500	93635	271	-500.0	500	93635	271	-500.0	500	93635	271	-500.0	500	93635
272	-500.0	500	94135	272	-500.0	500	94135	272	-500.0	500	94135	272	-500.0	500	94135	272	-500.0	500	94135
273	-500.0	500	94635	273	-500.0	500	94635	273	-500.0	500	94635	273	-500.0	500	94635	273	-500.0	500	94635
274	-259.0	259	94894	274	-259.0	259	94894	274	-259.0	259	94894	274	-259.0	259	94894	274	-259.0	259	94894
275	-500.0	500	95394	275	-500.0	500	95394	275	-500.0	500	95394	275	-500.0	500	95394	275	-500.0	500	95394
276	-500.0	500	95894	276	-500.0	500	95894	276	-500.0	500	95894	276	-500.0	500	95894	276	-500.0	500	95894
277	-500.0	500	96394	277	-500.0	500	96394	277	-500.0	500	96394	277	-500.0	500	96394	277	-500.0	500	96394
278	-500.0	500	96894	278	-500.0	500	96894	278	-500.0	500	96894	278	-500.0	500	96894	278	-500.0	500	96894
279	-500.0	500	97394	279	-500.0	500	97394	279	-500.0	500	97394	279	-500.0	500	97394	279	-500.0	500	97394
280	-500.0	500	97894	280	-500.0	500	97894	280	-500.0	500	97894	280	-500.0	500	97894	280	-500.0	500	97894
281	-500.0	500	98394	281	-500.0	500	98394	281	-500.0	500	98394	281	-500.0	500	98394	281	-500.0	500	98394
282	-500.0	500	98894	282	-500.0	500	98894	282	-500.0	500	98894	282	-500.0	500	98894	282	-500.0	500	98894
283	-500.0	500	99394	283	-500.0	500	99394	283	-500.0	500	99394	283	-500.0	500	99394	283	-500.0	500	99394
284	-500.0	500	99894	284	-500.0	500	99894	284	-500.0	500	99894	284	-500.0	500	99894	284	-500.0	500	99894
285	-500.0	500	100394	285	-500.0	500	100394	285	-500.0	500	100394	285	-500.0	500	100394	285	-500.0	500	100394
286	-500.0	500	100894	286	-500.0	500	100894	286	-500.0	500	100894	286	-500.0	500	100894	286	-500.0	500	100894
287	-500.0	500	101394	287	-500.0	500	101394	287	-500.0	500	101394	287	-500.0	500	101394	287	-500.0	500	101394
288	-500.0	500	101894	288	-500.0	500	101894	288	-500.0	500	101894	288	-500.0	500	101894	288	-500.0	500	101894
289	-500.0	500	102394	289	-500.0	500	102394	289	-500.0	500	102394	289	-500.0	500	102394	289	-500.0	500	102394
290	-500.0	500	102894	290	-500.0	500	102894	290	-500.0	500	102894	290	-500.0	500	102894	290	-500.0	500	102894
291	-500.0	500	103394	291	-500.0	500	103394	291	-500.0	500	103394	291	-500.0	500	103394	291	-500.0	500	103394
292	-500.0	500	103894	292	-500.0	500	103894	292	-500.0	500	103894	292	-500.0	500	103894	292	-500.0	500	103894
293	-500.0	500	104394	293	-500.0	500	104394	293	-500.0	500	104394	293	-500.0	500	104394	293	-500.0	500	104394
294	-500.0	500	104894	294	-500.0	500	104894	294	-500.0	500	104894	294	-500.0	500	104894	294	-500.0	500	104894
295	-500.0	500	105394	295	-500.0	500	105394	295	-500.0	500	105394	295	-500.0	500	105394	295	-500.0	500	105394
296	-500.0	500	105894	296	-500.0	500	105894	296	-500.0	500	105894	296	-500.0	500	105894	296	-500.0	500	105894
297	-500.0	500	106394	297	-500.0	500	106394	297	-500.0	500	106394	297	-500.0	500	106394	297	-500.0	500	106394
298	-500.0	500	106894	298	-500.0	500	106894	298	-500.0	500	106894	298	-500.0	500	106894	298	-500.0	500	106894
299	-500.0	500	107394	299	-500.0	500	107394	299	-500.0	500	107394	299	-500.0	500	107394	299	-500.0	500	107394
