Episode	Accumulated Reward	Length	Steps
4248	-2	4	17893
4249	-2	4	17897
4250	-2	4	17901
4251	-2	4	17905
4252	-2	4	17909
4253	-2	4	17913
4254	-2	4	17917
4255	-2	4	17921
4256	-2	4	17925
4257	-2	4	17929
4258	-2	4	17933
4259	-2	4	17937
4260	-2	4	17941
4261	-2	4	17945
4262	-2	4	17949
4263	-2	4	17953
4264	-2	4	17957
4265	-2	4	17961
4266	-2	4	17965
4267	-2	4	17969
4268	-2	4	17973
4269	-2	4	17977
4270	-4	6	17983
4271	-2	4	17987
4272	-4	6	17993
4273	-2	4	17997
4274	-2	4	18001
4275	-3	5	18006
4276	-2	4	18010
4277	-2	4	18014
4278	-2	4	18018
4279	-2	4	18022
4280	-2	4	18026
4281	-2	4	18030
4282	-2	4	18034
4283	-2	4	18038
4284	-2	4	18042
4285	-2	4	18046
4286	-2	4	18050
4287	-2	4	18054
4288	-2	4	18058
4289	-2	4	18062
4290	-2	4	18066
4291	-2	4	18070
4292	-2	4	18074
4293	-2	4	18078
4294	-2	4	18082
4295	-2	4	18086
4296	-2	4	18090
4297	-2	4	18094
4298	-2	4	18098
4299	-2	4	18102
4300	-2	4	18106
4301	-2	4	18110
4302	-2	4	18114
4303	-2	4	18118
4304	-2	4	18122
4305	-2	4	18126
4306	-2	4	18130
4307	-2	4	18134
4308	-2	4	18138
4309	-2	4	18142
4310	-2	4	18146
4311	-2	4	18150
4312	-2	4	18154
4313	-2	4	18158
4314	-2	4	18162
4315	-2	4	18166
4316	-2	4	18170
4317	-2	4	18174
4318	-2	4	18178
4319	-2	4	18182
4320	-2	4	18186
4321	-2	4	18190
4322	-2	4	18194
4323	-2	4	18198
4324	-2	4	18202
4325	-2	4	18206
4326	-2	4	18210
4327	-2	4	18214
4328	-2	4	18218
4329	-2	4	18222
4330	-2	4	18226
4331	-2	4	18230
4332	-2	4	18234
4333	-2	4	18238
4334	-2	4	18242
4335	-2	4	18246
4336	-2	4	18250
4337	-2	4	18254
4338	-2	4	18258
4339	-2	4	18262
4340	-2	4	18266
4341	-5	7	18273
4342	-2	4	18277
4343	-2	4	18281
4344	-2	4	18285
4345	-2	4	18289
4346	-2	4	18293
4347	-2	4	18297
4348	-2	4	18301
4349	-2	4	18305
4350	-4	6	18311
4351	-2	4	18315
4352	-2	4	18319
4353	-2	4	18323
4354	-2	4	18327
4355	-2	4	18331
4356	-2	4	18335
4357	-2	4	18339
4358	-2	4	18343
4359	-4	6	18349
4360	-2	4	18353
4361	-2	4	18357
4362	-2	4	18361
4363	-2	4	18365
4364	-2	4	18369
4365	-2	4	18373
4366	-2	4	18377
4367	-2	4	18381
4368	-2	4	18385
4369	-2	4	18389
4370	-4	6	18395
4371	-2	4	18399
4372	-2	4	18403
4373	-2	4	18407
4374	-2	4	18411
4375	-2	4	18415
4376	-2	4	18419
4377	-2	4	18423
4378	-6	8	18431
4379	-2	4	18435
4380	-2	4	18439
4381	-2	4	18443
4382	-2	4	18447
4383	-2	4	18451
4384	-2	4	18455
4385	-2	4	18459
4386	-2	4	18463
4387	-2	4	18467
4388	-2	4	18471
4389	-2	4	18475
4390	-2	4	18479
4391	-2	4	18483
4392	-2	4	18487
4393	-2	4	18491
4394	-2	4	18495
4395	-2	4	18499
4396	-2	4	18503
4397	-2	4	18507
4398	-2	4	18511
4399	-2	4	18515
4400	-2	4	18519
4401	-2	4	18523
4402	-2	4	18527
4403	-2	4	18531
4404	-2	4	18535
4405	-2	4	18539
4406	-2	4	18543
4407	-2	4	18547
4408	-2	4	18551
4409	-2	4	18555
4410	-2	4	18559
4411	-2	4	18563
4412	-2	4	18567
4413	-2	4	18571
4414	-2	4	18575
4415	-2	4	18579
4416	-2	4	18583
4417	-2	4	18587
4418	-2	4	18591
4419	-2	4	18595
4420	-2	4	18599
4421	-2	4	18603
4422	-2	4	18607
4423	-2	4	18611
4424	-2	4	18615
4425	-2	4	18619
4426	-2	4	18623
4427	-2	4	18627
4428	-2	4	18631
4429	-2	4	18635
4430	-2	4	18639
4431	-2	4	18643
4432	-2	4	18647
4433	-2	4	18651
4434	-4	6	18657
4435	-2	4	18661
4436	-2	4	18665
4437	-2	4	18669
4438	-2	4	18673
4439	-2	4	18677
4440	-2	4	18681
4441	-2	4	18685
4442	-2	4	18689
4443	-2	4	18693
4444	-2	4	18697
4445	-2	4	18701
4446	-4	6	18707
4447	-2	4	18711
4448	-2	4	18715
4449	-2	4	18719
4450	-2	4	18723
4451	-2	4	18727
4452	-2	4	18731
4453	-2	4	18735
4454	-2	4	18739
4455	-4	6	18745
4456	-2	4	18749
4457	-2	4	18753
4458	-2	4	18757
4459	-2	4	18761
4460	-2	4	18765
4461	-2	4	18769
4462	-2	4	18773
4463	-2	4	18777
4464	-2	4	18781
4465	-2	4	18785
4466	-2	4	18789
4467	-2	4	18793
4468	-4	6	18799
4469	-2	4	18803
4470	-2	4	18807
4471	-2	4	18811
4472	-2	4	18815
4473	-2	4	18819
4474	-4	6	18825
4475	-2	4	18829
4476	-2	4	18833
4477	-2	4	18837
4478	-4	6	18843
4479	-2	4	18847
4480	-2	4	18851
4481	-2	4	18855
4482	-2	4	18859
4483	-2	4	18863
4484	-2	4	18867
4485	-2	4	18871
4486	-4	6	18877
4487	-2	4	18881
4488	-2	4	18885
4489	-2	4	18889
4490	-2	4	18893
4491	-2	4	18897
4492	-2	4	18901
4493	-2	4	18905
4494	-2	4	18909
4495	-4	6	18915
4496	-2	4	18919
4497	-2	4	18923
4498	-2	4	18927
4499	-2	4	18931
4500	-3	5	18936
4501	-2	4	18940
4502	-2	4	18944
4503	-2	4	18948
4504	-2	4	18952
4505	-2	4	18956
4506	-2	4	18960
4507	-2	4	18964
4508	-2	4	18968
4509	-2	4	18972
4510	-2	4	18976
4511	-2	4	18980
4512	-2	4	18984
4513	-2	4	18988
4514	-2	4	18992
4515	-3	5	18997
4516	-2	4	19001
4517	-2	4	19005
4518	-2	4	19009
4519	-2	4	19013
4520	-4	6	19019
4521	-2	4	19023
4522	-2	4	19027
4523	-2	4	19031
4524	-3	5	19036
4525	-2	4	19040
4526	-2	4	19044
4527	-2	4	19048
4528	-2	4	19052
4529	-2	4	19056
4530	-2	4	19060
4531	-2	4	19064
4532	-2	4	19068
4533	-2	4	19072
4534	-2	4	19076
4535	-2	4	19080
4536	-2	4	19084
4537	-2	4	19088
4538	-2	4	19092
4539	-2	4	19096
4540	-2	4	19100
4541	-2	4	19104
4542	-2	4	19108
4543	-2	4	19112
4544	-2	4	19116
4545	-2	4	19120
4546	-2	4	19124
4547	-2	4	19128
4548	-2	4	19132
4549	-2	4	19136
4550	-2	4	19140
4551	-2	4	19144
4552	-2	4	19148
4553	-2	4	19152
4554	-2	4	19156
4555	-2	4	19160
4556	-2	4	19164
4557	-2	4	19168
4558	-2	4	19172
4559	-2	4	19176
4560	-2	4	19180
4561	-2	4	19184
4562	-4	6	19190
4563	-2	4	19194
4564	-2	4	19198
4565	-2	4	19202
4566	-2	4	19206
4567	-2	4	19210
4568	-2	4	19214
4569	-4	6	19220
4570	-2	4	19224
4571	-2	4	19228
4572	-2	4	19232
4573	-2	4	19236
4574	-2	4	19240
4575	-2	4	19244
4576	-2	4	19248
4577	-2	4	19252
4578	-2	4	19256
4579	-2	4	19260
4580	-2	4	19264
4581	-2	4	19268
4582	-2	4	19272
4583	-2	4	19276
4584	-2	4	19280
4585	-2	4	19284
4586	-4	6	19290
4587	-2	4	19294
4588	-2	4	19298
4589	-2	4	19302
4590	-2	4	19306
4591	-2	4	19310
4592	-2	4	19314
4593	-4	6	19320
4594	-2	4	19324
4595	-2	4	19328
4596	-2	4	19332
4597	-2	4	19336
4598	-2	4	19340
4599	-2	4	19344
4600	-2	4	19348
4601	-4	6	19354
4602	-2	4	19358
4603	-4	6	19364
4604	-4	6	19370
4605	-2	4	19374
4606	-2	4	19378
4607	-2	4	19382
4608	-2	4	19386
4609	-2	4	19390
4610	-4	6	19396
4611	-2	4	19400
4612	-2	4	19404
4613	-2	4	19408
4614	-2	4	19412
4615	-2	4	19416
4616	-4	6	19422
4617	-2	4	19426
4618	-2	4	19430
4619	-2	4	19434
4620	-2	4	19438
4621	-2	4	19442
4622	-2	4	19446
4623	-2	4	19450
4624	-2	4	19454
4625	-2	4	19458
4626	-2	4	19462
4627	-2	4	19466
4628	-2	4	19470
4629	-4	6	19476
4630	-2	4	19480
4631	-2	4	19484
4632	-2	4	19488
4633	-2	4	19492
4634	-2	4	19496
4635	-2	4	19500
4636	-2	4	19504
4637	-2	4	19508
4638	-2	4	19512
4639	-2	4	19516
4640	-2	4	19520
4641	-2	4	19524
4642	-2	4	19528
4643	-2	4	19532
4644	-2	4	19536
4645	-2	4	19540
4646	-2	4	19544
4647	-2	4	19548
4648	-2	4	19552
4649	-2	4	19556
4650	-2	4	19560
4651	-4	6	19566
4652	-2	4	19570
4653	-2	4	19574
4654	-2	4	19578
4655	-2	4	19582
4656	-2	4	19586
4657	-4	6	19592
4658	-2	4	19596
4659	-2	4	19600
4660	-2	4	19604
4661	-2	4	19608
4662	-2	4	19612
4663	-2	4	19616
4664	-2	4	19620
4665	-2	4	19624
4666	-2	4	19628
4667	-2	4	19632
4668	-2	4	19636
4669	-2	4	19640
4670	-2	4	19644
4671	-2	4	19648
4672	-2	4	19652
4673	-2	4	19656
4674	-2	4	19660
4675	-2	4	19664
4676	-2	4	19668
4677	-2	4	19672
4678	-2	4	19676
4679	-2	4	19680
4680	-2	4	19684
4681	-2	4	19688
4682	-2	4	19692
4683	-2	4	19696
4684	-2	4	19700
4685	-2	4	19704
4686	-2	4	19708
4687	-2	4	19712
4688	-2	4	19716
4689	-2	4	19720
4690	-2	4	19724
4691	-2	4	19728
4692	-2	4	19732
4693	-2	4	19736
4694	-2	4	19740
4695	-2	4	19744
4696	-2	4	19748
4697	-2	4	19752
4698	-2	4	19756
4699	-2	4	19760
4700	-2	4	19764
4701	-2	4	19768
4702	-2	4	19772
4703	-2	4	19776
4704	-2	4	19780
4705	-2	4	19784
4706	-2	4	19788
4707	-2	4	19792
4708	-2	4	19796
4709	-2	4	19800
4710	-2	4	19804
4711	-3	5	19809
4712	-2	4	19813
4713	-2	4	19817
4714	-2	4	19821
4715	-2	4	19825
4716	-2	4	19829
4717	-2	4	19833
4718	-2	4	19837
4719	-2	4	19841
4720	-2	4	19845
4721	-2	4	19849
4722	-2	4	19853
4723	-2	4	19857
4724	-2	4	19861
4725	-2	4	19865
4726	-2	4	19869
4727	-2	4	19873
4728	-2	4	19877
4729	-2	4	19881
4730	-2	4	19885
4731	-2	4	19889
4732	-2	4	19893
4733	-2	4	19897
4734	-2	4	19901
4735	-2	4	19905
4736	-2	4	19909
4737	-2	4	19913
4738	-2	4	19917
4739	-2	4	19921
4740	-4	6	19927
4741	-2	4	19931
4742	-2	4	19935
4743	-2	4	19939
4744	-2	4	19943
4745	-4	6	19949
4746	-2	4	19953
4747	-2	4	19957
4748	-2	4	19961
4749	-4	6	19967
4750	-2	4	19971
4751	-2	4	19975
4752	-2	4	19979
4753	-2	4	19983
4754	-2	4	19987
4755	-2	4	19991
4756	-4	6	19997
4757	-2	4	20001
4758	-2	4	20005
4759	-2	4	20009
4760	-2	4	20013
4761	-2	4	20017
4762	-2	4	20021
4763	-2	4	20025
4764	-2	4	20029
4765	-2	4	20033
4766	-2	4	20037
4767	-2	4	20041
4768	-2	4	20045
4769	-2	4	20049
4770	-2	4	20053
4771	-2	4	20057
4772	-2	4	20061
4773	-2	4	20065
4774	-4	6	20071
4775	-2	4	20075
4776	-4	6	20081
4777	-2	4	20085
4778	-2	4	20089
4779	-2	4	20093
4780	-4	6	20099
4781	-2	4	20103
4782	-2	4	20107
4783	-4	6	20113
4784	-2	4	20117
4785	-2	4	20121
4786	-2	4	20125
4787	-2	4	20129
4788	-2	4	20133
4789	-2	4	20137
4790	-2	4	20141
4791	-2	4	20145
4792	-2	4	20149
4793	-2	4	20153
4794	-2	4	20157
4795	-2	4	20161
4796	-2	4	20165
4797	-2	4	20169
4798	-2	4	20173
4799	-2	4	20177
4800	-2	4	20181
4801	-2	4	20185
4802	-2	4	20189
4803	-2	4	20193
4804	-2	4	20197
4805	-4	6	20203
4806	-2	4	20207
4807	-2	4	20211
4808	-2	4	20215
4809	-2	4	20219
4810	-2	4	20223
4811	-2	4	20227
4812	-2	4	20231
4813	-2	4	20235
4814	-2	4	20239
4815	-2	4	20243
4816	-2	4	20247
4817	-2	4	20251
4818	-2	4	20255
4819	-2	4	20259
4820	-2	4	20263
4821	-2	4	20267
4822	-2	4	20271
4823	-2	4	20275
4824	-2	4	20279
4825	-2	4	20283
4826	-2	4	20287
4827	-2	4	20291
4828	-2	4	20295
4829	-2	4	20299
4830	-2	4	20303
4831	-2	4	20307
4832	-2	4	20311
4833	-2	4	20315
4834	-2	4	20319
4835	-2	4	20323
4836	-2	4	20327
4837	-2	4	20331
4838	-2	4	20335
4839	-2	4	20339
4840	-2	4	20343
4841	-2	4	20347
4842	-2	4	20351
4843	-2	4	20355
4844	-2	4	20359
4845	-2	4	20363
4846	-2	4	20367
4847	-2	4	20371
4848	-2	4	20375
4849	-6	8	20383
4850	-2	4	20387
4851	-2	4	20391
4852	-2	4	20395
4853	-2	4	20399
4854	-2	4	20403
4855	-2	4	20407
4856	-2	4	20411
4857	-2	4	20415
4858	-4	6	20421
4859	-2	4	20425
4860	-2	4	20429
4861	-2	4	20433
4862	-2	4	20437
4863	-2	4	20441
4864	-2	4	20445
4865	-2	4	20449
4866	-2	4	20453
4867	-2	4	20457
4868	-2	4	20461
4869	-2	4	20465
4870	-2	4	20469
4871	-2	4	20473
4872	-2	4	20477
4873	-2	4	20481
4874	-2	4	20485
4875	-2	4	20489
4876	-2	4	20493
4877	-2	4	20497
4878	-2	4	20501
4879	-2	4	20505
4880	-2	4	20509
4881	-2	4	20513
4882	-2	4	20517
4883	-2	4	20521
4884	-2	4	20525
4885	-2	4	20529
4886	-2	4	20533
4887	-2	4	20537
4888	-2	4	20541
4889	-2	4	20545
4890	-3	5	20550
4891	-2	4	20554
4892	-2	4	20558
4893	-4	6	20564
4894	-2	4	20568
4895	-2	4	20572
4896	-2	4	20576
4897	-2	4	20580
4898	-2	4	20584
4899	-2	4	20588
4900	-2	4	20592
4901	-2	4	20596
4902	-2	4	20600
4903	-2	4	20604
4904	-2	4	20608
4905	-2	4	20612
4906	-2	4	20616
4907	-2	4	20620
4908	-2	4	20624
4909	-2	4	20628
4910	-2	4	20632
4911	-4	6	20638
4912	-2	4	20642
4913	-3	5	20647
4914	-2	4	20651
4915	-2	4	20655
4916	-2	4	20659
4917	-2	4	20663
4918	-2	4	20667
4919	-2	4	20671
4920	-2	4	20675
4921	-2	4	20679
4922	-2	4	20683
4923	-2	4	20687
4924	-2	4	20691
4925	-2	4	20695
4926	-2	4	20699
4927	-2	4	20703
4928	-2	4	20707
4929	-2	4	20711
4930	-2	4	20715
4931	-2	4	20719
4932	-4	6	20725
4933	-2	4	20729
4934	-2	4	20733
4935	-2	4	20737
4936	-2	4	20741
4937	-2	4	20745
4938	-2	4	20749
4939	-2	4	20753
4940	-2	4	20757
4941	-2	4	20761
4942	-2	4	20765
4943	-2	4	20769
4944	-2	4	20773
4945	-2	4	20777
4946	-2	4	20781
4947	-2	4	20785
4948	-2	4	20789
4949	-2	4	20793
4950	-2	4	20797
4951	-2	4	20801
4952	-2	4	20805
4953	-2	4	20809
4954	-2	4	20813
4955	-2	4	20817
4956	-2	4	20821
4957	-2	4	20825
4958	-2	4	20829
4959	-2	4	20833
4960	-2	4	20837
4961	-2	4	20841
4962	-2	4	20845
4963	-2	4	20849
4964	-2	4	20853
4965	-2	4	20857
4966	-2	4	20861
4967	-2	4	20865
4968	-2	4	20869
4969	-2	4	20873
4970	-2	4	20877
4971	-2	4	20881
4972	-2	4	20885
4973	-2	4	20889
4974	-4	6	20895
4975	-2	4	20899
4976	-2	4	20903
4977	-2	4	20907
4978	-4	6	20913
4979	-2	4	20917
4980	-2	4	20921
4981	-2	4	20925
4982	-4	6	20931
4983	-2	4	20935
4984	-2	4	20939
4985	-2	4	20943
4986	-2	4	20947
4987	-2	4	20951
4988	-2	4	20955
4989	-2	4	20959
4990	-2	4	20963
4991	-4	6	20969
4992	-2	4	20973
4993	-2	4	20977
4994	-2	4	20981
4995	-2	4	20985
4996	-2	4	20989
4997	-2	4	20993
4998	-2	4	20997
4999	-2	4	21001
5000	-2	4	21005
5001	-2	4	21009
5002	-2	4	21013
5003	-2	4	21017
5004	-2	4	21021
5005	-2	4	21025
5006	-2	4	21029
5007	-2	4	21033
5008	-2	4	21037
5009	-4	6	21043
5010	-2	4	21047
5011	-2	4	21051
5012	-2	4	21055
5013	-2	4	21059
5014	-2	4	21063
5015	-2	4	21067
5016	-2	4	21071
5017	-2	4	21075
5018	-2	4	21079
5019	-2	4	21083
5020	-2	4	21087
5021	-2	4	21091
5022	-2	4	21095
5023	-2	4	21099
5024	-2	4	21103
5025	-2	4	21107
5026	-2	4	21111
5027	-2	4	21115
5028	-2	4	21119
5029	-2	4	21123
5030	-2	4	21127
5031	-2	4	21131
5032	-2	4	21135
5033	-2	4	21139
5034	-2	4	21143
5035	-2	4	21147
5036	-2	4	21151
5037	-4	6	21157
5038	-2	4	21161
5039	-4	6	21167
5040	-2	4	21171
5041	-2	4	21175
5042	-2	4	21179
5043	-2	4	21183
5044	-2	4	21187
5045	-2	4	21191
5046	-2	4	21195
5047	-2	4	21199
5048	-2	4	21203
5049	-2	4	21207
5050	-2	4	21211
5051	-2	4	21215
5052	-2	4	21219
5053	-2	4	21223
5054	-2	4	21227
5055	-2	4	21231
5056	-2	4	21235
5057	-2	4	21239
5058	-2	4	21243
5059	-2	4	21247
5060	-2	4	21251
5061	-2	4	21255
5062	-2	4	21259
5063	-2	4	21263
5064	-2	4	21267
5065	-2	4	21271
5066	-2	4	21275
5067	-2	4	21279
5068	-2	4	21283
5069	-2	4	21287
5070	-2	4	21291
5071	-2	4	21295
5072	-2	4	21299
5073	-2	4	21303
5074	-2	4	21307
5075	-2	4	21311
5076	-2	4	21315
5077	-2	4	21319
5078	-2	4	21323
5079	-2	4	21327
5080	-2	4	21331
5081	-2	4	21335
5082	-4	6	21341
5083	-4	6	21347
5084	-2	4	21351
5085	-2	4	21355
5086	-2	4	21359
5087	-2	4	21363
5088	-2	4	21367
5089	-2	4	21371
5090	-2	4	21375
5091	-2	4	21379
5092	-2	4	21383
5093	-2	4	21387
5094	-2	4	21391
5095	-4	6	21397
5096	-2	4	21401
5097	-2	4	21405
5098	-2	4	21409
5099	-2	4	21413
5100	-4	6	21419
5101	-2	4	21423
5102	-2	4	21427
5103	-2	4	21431
5104	-4	6	21437
5105	-2	4	21441
5106	-2	4	21445
5107	-2	4	21449
5108	-4	6	21455
5109	-2	4	21459
5110	-2	4	21463
5111	-2	4	21467
5112	-2	4	21471
5113	-2	4	21475
5114	-2	4	21479
5115	-2	4	21483
5116	-2	4	21487
5117	-2	4	21491
5118	-2	4	21495
5119	-2	4	21499
5120	-2	4	21503
5121	-2	4	21507
5122	-2	4	21511
5123	-2	4	21515
5124	-2	4	21519
5125	-2	4	21523
5126	-2	4	21527
5127	-2	4	21531
5128	-4	6	21537
5129	-2	4	21541
5130	-2	4	21545
5131	-2	4	21549
5132	-2	4	21553
5133	-2	4	21557
5134	-2	4	21561
5135	-2	4	21565
5136	-2	4	21569
5137	-2	4	21573
5138	-2	4	21577
5139	-2	4	21581
5140	-2	4	21585
5141	-2	4	21589
5142	-2	4	21593
5143	-2	4	21597
5144	-2	4	21601
5145	-2	4	21605
5146	-2	4	21609
5147	-2	4	21613
5148	-2	4	21617
5149	-2	4	21621
5150	-2	4	21625
5151	-2	4	21629
5152	-2	4	21633
5153	-2	4	21637
5154	-2	4	21641
5155	-2	4	21645
5156	-2	4	21649
5157	-2	4	21653
5158	-2	4	21657
5159	-2	4	21661
5160	-2	4	21665
5161	-2	4	21669
5162	-2	4	21673
5163	-2	4	21677
5164	-2	4	21681
5165	-2	4	21685
5166	-2	4	21689
5167	-2	4	21693
5168	-2	4	21697
5169	-2	4	21701
5170	-2	4	21705
5171	-2	4	21709
5172	-2	4	21713
5173	-2	4	21717
5174	-2	4	21721
5175	-2	4	21725
5176	-2	4	21729
5177	-2	4	21733
5178	-2	4	21737
5179	-2	4	21741
5180	-2	4	21745
5181	-2	4	21749
5182	-2	4	21753
5183	-2	4	21757
5184	-2	4	21761
5185	-2	4	21765
5186	-2	4	21769
5187	-2	4	21773
5188	-2	4	21777
5189	-2	4	21781
5190	-2	4	21785
5191	-2	4	21789
5192	-2	4	21793
5193	-2	4	21797
5194	-2	4	21801
5195	-2	4	21805
5196	-2	4	21809
5197	-2	4	21813
5198	-2	4	21817
5199	-2	4	21821
5200	-2	4	21825
5201	-2	4	21829
5202	-2	4	21833
5203	-2	4	21837
5204	-2	4	21841
5205	-2	4	21845
5206	-2	4	21849
5207	-2	4	21853
5208	-2	4	21857
5209	-2	4	21861
5210	-2	4	21865
5211	-2	4	21869
5212	-2	4	21873
5213	-2	4	21877
5214	-2	4	21881
5215	-2	4	21885
5216	-2	4	21889
5217	-2	4	21893
5218	-2	4	21897
5219	-2	4	21901
5220	-4	6	21907
5221	-2	4	21911
5222	-2	4	21915
5223	-2	4	21919
5224	-2	4	21923
5225	-2	4	21927
5226	-2	4	21931
5227	-2	4	21935
5228	-2	4	21939
5229	-2	4	21943
5230	-2	4	21947
5231	-2	4	21951
5232	-2	4	21955
5233	-2	4	21959
5234	-2	4	21963
5235	-2	4	21967
5236	-2	4	21971
5237	-2	4	21975
5238	-2	4	21979
5239	-2	4	21983
5240	-4	6	21989
5241	-2	4	21993
5242	-2	4	21997
5243	-2	4	22001
5244	-2	4	22005
5245	-2	4	22009
5246	-2	4	22013
5247	-2	4	22017
5248	-2	4	22021
5249	-2	4	22025
5250	-2	4	22029
5251	-2	4	22033
5252	-2	4	22037
5253	-2	4	22041
5254	-2	4	22045
5255	-2	4	22049
5256	-2	4	22053
5257	-2	4	22057
5258	-2	4	22061
5259	-2	4	22065
5260	-2	4	22069
5261	-2	4	22073
5262	-2	4	22077
5263	-2	4	22081
5264	-2	4	22085
5265	-2	4	22089
5266	-2	4	22093
5267	-2	4	22097
5268	-2	4	22101
5269	-2	4	22105
5270	-2	4	22109
5271	-2	4	22113
5272	-2	4	22117
5273	-2	4	22121
5274	-2	4	22125
5275	-2	4	22129
5276	-2	4	22133
5277	-4	6	22139
5278	-2	4	22143
5279	-2	4	22147
5280	-2	4	22151
5281	-2	4	22155
5282	-2	4	22159
5283	-4	6	22165
5284	-2	4	22169
5285	-2	4	22173
5286	-2	4	22177
5287	-2	4	22181
5288	-2	4	22185
5289	-4	6	22191
5290	-2	4	22195
5291	-2	4	22199
5292	-2	4	22203
5293	-2	4	22207
5294	-2	4	22211
5295	-2	4	22215
5296	-2	4	22219
5297	-2	4	22223
5298	-2	4	22227
5299	-2	4	22231
5300	-2	4	22235
5301	-2	4	22239
5302	-2	4	22243
5303	-2	4	22247
5304	-2	4	22251
5305	-2	4	22255
5306	-4	6	22261
5307	-4	6	22267
5308	-2	4	22271
5309	-2	4	22275
5310	-2	4	22279
5311	-2	4	22283
5312	-2	4	22287
5313	-4	6	22293
5314	-2	4	22297
5315	-2	4	22301
5316	-2	4	22305
5317	-2	4	22309
5318	-2	4	22313
5319	-2	4	22317
5320	-2	4	22321
5321	-2	4	22325
5322	-2	4	22329
5323	-2	4	22333
5324	-2	4	22337
5325	-2	4	22341
5326	-2	4	22345
5327	-2	4	22349
5328	-2	4	22353
5329	-4	6	22359
5330	-2	4	22363
5331	-2	4	22367
5332	-2	4	22371
5333	-2	4	22375
5334	-6	8	22383
5335	-2	4	22387
5336	-2	4	22391
5337	-2	4	22395
5338	-5	7	22402
5339	-2	4	22406
5340	-2	4	22410
5341	-2	4	22414
5342	-2	4	22418
5343	-2	4	22422
5344	-2	4	22426
5345	-2	4	22430
5346	-2	4	22434
5347	-2	4	22438
5348	-4	6	22444
5349	-2	4	22448
5350	-2	4	22452
5351	-2	4	22456
5352	-2	4	22460
5353	-2	4	22464
5354	-2	4	22468
5355	-2	4	22472
5356	-2	4	22476
5357	-2	4	22480
5358	-2	4	22484
5359	-2	4	22488
5360	-2	4	22492
5361	-2	4	22496
5362	-2	4	22500
5363	-2	4	22504
5364	-2	4	22508
5365	-2	4	22512
5366	-2	4	22516
5367	-2	4	22520
5368	-2	4	22524
5369	-2	4	22528
5370	-4	6	22534
5371	-2	4	22538
5372	-2	4	22542
5373	-2	4	22546
5374	-2	4	22550
5375	-2	4	22554
5376	-2	4	22558
5377	-2	4	22562
5378	-2	4	22566
5379	-2	4	22570
5380	-4	6	22576
5381	-2	4	22580
5382	-2	4	22584
5383	-2	4	22588
5384	-2	4	22592
5385	-2	4	22596
5386	-2	4	22600
5387	-2	4	22604
5388	-2	4	22608
5389	-2	4	22612
5390	-2	4	22616
5391	-2	4	22620
5392	-2	4	22624
5393	-2	4	22628
5394	-2	4	22632
5395	-4	6	22638
5396	-2	4	22642
5397	-2	4	22646
5398	-2	4	22650
5399	-2	4	22654
5400	-2	4	22658
5401	-2	4	22662
5402	-2	4	22666
5403	-2	4	22670
5404	-2	4	22674
5405	-2	4	22678
5406	-2	4	22682
5407	-2	4	22686
5408	-2	4	22690
5409	-3	5	22695
5410	-2	4	22699
5411	-2	4	22703
5412	-2	4	22707
5413	-2	4	22711
5414	-2	4	22715
5415	-2	4	22719
5416	-2	4	22723
5417	-2	4	22727
5418	-2	4	22731
5419	-2	4	22735
5420	-2	4	22739
5421	-2	4	22743
5422	-2	4	22747
5423	-2	4	22751
5424	-2	4	22755
5425	-2	4	22759
5426	-2	4	22763
5427	-2	4	22767
5428	-2	4	22771
5429	-2	4	22775
5430	-2	4	22779
5431	-2	4	22783
5432	-2	4	22787
5433	-2	4	22791
5434	-2	4	22795
5435	-4	6	22801
5436	-3	5	22806
5437	-2	4	22810
5438	-2	4	22814
5439	-2	4	22818
5440	-2	4	22822
5441	-2	4	22826
5442	-2	4	22830
5443	-2	4	22834
5444	-2	4	22838
5445	-2	4	22842
5446	-2	4	22846
5447	-2	4	22850
5448	-2	4	22854
5449	-2	4	22858
5450	-2	4	22862
5451	-2	4	22866
5452	-2	4	22870
5453	-2	4	22874
5454	-2	4	22878
5455	-2	4	22882
5456	-2	4	22886
5457	-4	6	22892
5458	-2	4	22896
5459	-2	4	22900
5460	-2	4	22904
5461	-2	4	22908
5462	-2	4	22912
5463	-2	4	22916
5464	-2	4	22920
5465	-2	4	22924
5466	-2	4	22928
5467	-2	4	22932
5468	-2	4	22936
5469	-2	4	22940
5470	-2	4	22944
5471	-2	4	22948
5472	-2	4	22952
5473	-4	6	22958
5474	-2	4	22962
5475	-2	4	22966
5476	-2	4	22970
5477	-4	6	22976
5478	-2	4	22980
5479	-4	6	22986
5480	-2	4	22990
5481	-2	4	22994
5482	-2	4	22998
5483	-2	4	23002
5484	-2	4	23006
5485	-2	4	23010
5486	-2	4	23014
5487	-2	4	23018
5488	-2	4	23022
5489	-2	4	23026
5490	-2	4	23030
5491	-2	4	23034
5492	-2	4	23038
5493	-2	4	23042
5494	-2	4	23046
5495	-2	4	23050
5496	-2	4	23054
5497	-2	4	23058
5498	-2	4	23062
5499	-2	4	23066
5500	-2	4	23070
5501	-2	4	23074
5502	-2	4	23078
5503	-2	4	23082
5504	-2	4	23086
5505	-2	4	23090
5506	-2	4	23094
5507	-2	4	23098
5508	-2	4	23102
5509	-2	4	23106
5510	-2	4	23110
5511	-2	4	23114
5512	-2	4	23118
5513	-2	4	23122
5514	-2	4	23126
5515	-2	4	23130
5516	-2	4	23134
5517	-2	4	23138
