Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps
190	-19	19	6989	190	-19	19	6989	190	-19	19	6989	190	-19	19	6989	190	-19	19	6989	190	-19	19	6989	190	-19	19	6989
191	-21	21	7010	191	-21	21	7010	191	-21	21	7010	191	-21	21	7010	191	-21	21	7010	191	-21	21	7010	191	-21	21	7010
192	-19	19	7029	192	-19	19	7029	192	-19	19	7029	192	-19	19	7029	192	-19	19	7029	192	-19	19	7029	192	-19	19	7029
193	-18	18	7047	193	-18	18	7047	193	-18	18	7047	193	-18	18	7047	193	-18	18	7047	193	-18	18	7047	193	-18	18	7047
194	-23	23	7070	194	-23	23	7070	194	-23	23	7070	194	-23	23	7070	194	-23	23	7070	194	-23	23	7070	194	-23	23	7070
195	-26	26	7096	195	-26	26	7096	195	-26	26	7096	195	-26	26	7096	195	-26	26	7096	195	-26	26	7096	195	-26	26	7096
196	-17	17	7113	196	-17	17	7113	196	-17	17	7113	196	-17	17	7113	196	-17	17	7113	196	-17	17	7113	196	-17	17	7113
197	-22	22	7135	197	-22	22	7135	197	-22	22	7135	197	-22	22	7135	197	-22	22	7135	197	-22	22	7135	197	-22	22	7135
198	-17	17	7152	198	-17	17	7152	198	-17	17	7152	198	-17	17	7152	198	-17	17	7152	198	-17	17	7152	198	-17	17	7152
199	-19	19	7171	199	-19	19	7171	199	-19	19	7171	199	-19	19	7171	199	-19	19	7171	199	-19	19	7171	199	-19	19	7171
200	-22	22	7193	200	-22	22	7193	200	-22	22	7193	200	-22	22	7193	200	-22	22	7193	200	-22	22	7193	200	-22	22	7193
201	-17	17	7210	201	-17	17	7210	201	-17	17	7210	201	-17	17	7210	201	-17	17	7210	201	-17	17	7210	201	-17	17	7210
202	-19	19	7229	202	-19	19	7229	202	-19	19	7229	202	-19	19	7229	202	-19	19	7229	202	-19	19	7229	202	-19	19	7229
203	-17	17	7246	203	-17	17	7246	203	-17	17	7246	203	-17	17	7246	203	-17	17	7246	203	-17	17	7246	203	-17	17	7246
204	-20	20	7266	204	-20	20	7266	204	-20	20	7266	204	-20	20	7266	204	-20	20	7266	204	-20	20	7266	204	-20	20	7266
205	-21	21	7287	205	-21	21	7287	205	-21	21	7287	205	-21	21	7287	205	-21	21	7287	205	-21	21	7287	205	-21	21	7287
206	-19	19	7306	206	-19	19	7306	206	-19	19	7306	206	-19	19	7306	206	-19	19	7306	206	-19	19	7306	206	-19	19	7306
207	-21	21	7327	207	-21	21	7327	207	-21	21	7327	207	-21	21	7327	207	-21	21	7327	207	-21	21	7327	207	-21	21	7327
208	-21	21	7348	208	-21	21	7348	208	-21	21	7348	208	-21	21	7348	208	-21	21	7348	208	-21	21	7348	208	-21	21	7348
209	-20	20	7368	209	-20	20	7368	209	-20	20	7368	209	-20	20	7368	209	-20	20	7368	209	-20	20	7368	209	-20	20	7368
210	-125	26	7394	210	-125	26	7394	210	-125	26	7394	210	-125	26	7394	210	-125	26	7394	210	-125	26	7394	210	-125	26	7394
211	-17	17	7411	211	-17	17	7411	211	-17	17	7411	211	-17	17	7411	211	-17	17	7411	211	-17	17	7411	211	-17	17	7411
212	-18	18	7429	212	-18	18	7429	212	-18	18	7429	212	-18	18	7429	212	-18	18	7429	212	-18	18	7429	212	-18	18	7429
213	-19	19	7448	213	-19	19	7448	213	-19	19	7448	213	-19	19	7448	213	-19	19	7448	213	-19	19	7448	213	-19	19	7448
214	-17	17	7465	214	-17	17	7465	214	-17	17	7465	214	-17	17	7465	214	-17	17	7465	214	-17	17	7465	214	-17	17	7465
215	-19	19	7484	215	-19	19	7484	215	-19	19	7484	215	-19	19	7484	215	-19	19	7484	215	-19	19	7484	215	-19	19	7484
216	-20	20	7504	216	-20	20	7504	216	-20	20	7504	216	-20	20	7504	216	-20	20	7504	216	-20	20	7504	216	-20	20	7504
217	-17	17	7521	217	-17	17	7521	217	-17	17	7521	217	-17	17	7521	217	-17	17	7521	217	-17	17	7521	217	-17	17	7521
218	-17	17	7538	218	-17	17	7538	218	-17	17	7538	218	-17	17	7538	218	-17	17	7538	218	-17	17	7538	218	-17	17	7538
219	-19	19	7557	219	-19	19	7557	219	-19	19	7557	219	-19	19	7557	219	-19	19	7557	219	-19	19	7557	219	-19	19	7557
220	-23	23	7580	220	-23	23	7580	220	-23	23	7580	220	-23	23	7580	220	-23	23	7580	220	-23	23	7580	220	-23	23	7580
221	-17	17	7597	221	-17	17	7597	221	-17	17	7597	221	-17	17	7597	221	-17	17	7597	221	-17	17	7597	221	-17	17	7597
222	-21	21	7618	222	-21	21	7618	222	-21	21	7618	222	-21	21	7618	222	-21	21	7618	222	-21	21	7618	222	-21	21	7618
223	-17	17	7635	223	-17	17	7635	223	-17	17	7635	223	-17	17	7635	223	-17	17	7635	223	-17	17	7635	223	-17	17	7635
224	-17	17	7652	224	-17	17	7652	224	-17	17	7652	224	-17	17	7652	224	-17	17	7652	224	-17	17	7652	224	-17	17	7652
225	-19	19	7671	225	-19	19	7671	225	-19	19	7671	225	-19	19	7671	225	-19	19	7671	225	-19	19	7671	225	-19	19	7671
226	-19	19	7690	226	-19	19	7690	226	-19	19	7690	226	-19	19	7690	226	-19	19	7690	226	-19	19	7690	226	-19	19	7690
227	-23	23	7713	227	-23	23	7713	227	-23	23	7713	227	-23	23	7713	227	-23	23	7713	227	-23	23	7713	227	-23	23	7713
228	-20	20	7733	228	-20	20	7733	228	-20	20	7733	228	-20	20	7733	228	-20	20	7733	228	-20	20	7733	228	-20	20	7733
229	-19	19	7752	229	-19	19	7752	229	-19	19	7752	229	-19	19	7752	229	-19	19	7752	229	-19	19	7752	229	-19	19	7752
230	-19	19	7771	230	-19	19	7771	230	-19	19	7771	230	-19	19	7771	230	-19	19	7771	230	-19	19	7771	230	-19	19	7771
231	-30	30	7801	231	-30	30	7801	231	-30	30	7801	231	-30	30	7801	231	-30	30	7801	231	-30	30	7801	231	-30	30	7801
232	-137	38	7839	232	-137	38	7839	232	-137	38	7839	232	-137	38	7839	232	-137	38	7839	232	-137	38	7839	232	-137	38	7839
233	-19	19	7858	233	-19	19	7858	233	-19	19	7858	233	-19	19	7858	233	-19	19	7858	233	-19	19	7858	233	-19	19	7858
234	-25	25	7883	234	-25	25	7883	234	-25	25	7883	234	-25	25	7883	234	-25	25	7883	234	-25	25	7883	234	-25	25	7883
235	-17	17	7900	235	-17	17	7900	235	-17	17	7900	235	-17	17	7900	235	-17	17	7900	235	-17	17	7900	235	-17	17	7900
236	-15	15	7915	236	-15	15	7915	236	-15	15	7915	236	-15	15	7915	236	-15	15	7915	236	-15	15	7915	236	-15	15	7915
237	-17	17	7932	237	-17	17	7932	237	-17	17	7932	237	-17	17	7932	237	-17	17	7932	237	-17	17	7932	237	-17	17	7932
238	-21	21	7953	238	-21	21	7953	238	-21	21	7953	238	-21	21	7953	238	-21	21	7953	238	-21	21	7953	238	-21	21	7953
239	-15	15	7968	239	-15	15	7968	239	-15	15	7968	239	-15	15	7968	239	-15	15	7968	239	-15	15	7968	239	-15	15	7968
240	-15	15	7983	240	-15	15	7983	240	-15	15	7983	240	-15	15	7983	240	-15	15	7983	240	-15	15	7983	240	-15	15	7983
241	-17	17	8000	241	-17	17	8000	241	-17	17	8000	241	-17	17	8000	241	-17	17	8000	241	-17	17	8000	241	-17	17	8000
242	-17	17	8017	242	-17	17	8017	242	-17	17	8017	242	-17	17	8017	242	-17	17	8017	242	-17	17	8017	242	-17	17	8017
243	-126	27	8044	243	-126	27	8044	243	-126	27	8044	243	-126	27	8044	243	-126	27	8044	243	-126	27	8044	243	-126	27	8044
244	-16	16	8060	244	-16	16	8060	244	-16	16	8060	244	-16	16	8060	244	-16	16	8060	244	-16	16	8060	244	-16	16	8060
245	-15	15	8075	245	-15	15	8075	245	-15	15	8075	245	-15	15	8075	245	-15	15	8075	245	-15	15	8075	245	-15	15	8075
246	-21	21	8096	246	-21	21	8096	246	-21	21	8096	246	-21	21	8096	246	-21	21	8096	246	-21	21	8096	246	-21	21	8096
247	-21	21	8117	247	-21	21	8117	247	-21	21	8117	247	-21	21	8117	247	-21	21	8117	247	-21	21	8117	247	-21	21	8117
248	-16	16	8133	248	-16	16	8133	248	-16	16	8133	248	-16	16	8133	248	-16	16	8133	248	-16	16	8133	248	-16	16	8133
249	-19	19	8152	249	-19	19	8152	249	-19	19	8152	249	-19	19	8152	249	-19	19	8152	249	-19	19	8152	249	-19	19	8152
250	-119	20	8172	250	-119	20	8172	250	-119	20	8172	250	-119	20	8172	250	-119	20	8172	250	-119	20	8172	250	-119	20	8172
251	-17	17	8189	251	-17	17	8189	251	-17	17	8189	251	-17	17	8189	251	-17	17	8189	251	-17	17	8189	251	-17	17	8189
252	-15	15	8204	252	-15	15	8204	252	-15	15	8204	252	-15	15	8204	252	-15	15	8204	252	-15	15	8204	252	-15	15	8204
253	-17	17	8221	253	-17	17	8221	253	-17	17	8221	253	-17	17	8221	253	-17	17	8221	253	-17	17	8221	253	-17	17	8221
254	-23	23	8244	254	-23	23	8244	254	-23	23	8244	254	-23	23	8244	254	-23	23	8244	254	-23	23	8244	254	-23	23	8244
255	-16	16	8260	255	-16	16	8260	255	-16	16	8260	255	-16	16	8260	255	-16	16	8260	255	-16	16	8260	255	-16	16	8260
256	-15	15	8275	256	-15	15	8275	256	-15	15	8275	256	-15	15	8275	256	-15	15	8275	256	-15	15	8275	256	-15	15	8275
257	-26	26	8301	257	-26	26	8301	257	-26	26	8301	257	-26	26	8301	257	-26	26	8301	257	-26	26	8301	257	-26	26	8301
258	-18	18	8319	258	-18	18	8319	258	-18	18	8319	258	-18	18	8319	258	-18	18	8319	258	-18	18	8319	258	-18	18	8319
259	-17	17	8336	259	-17	17	8336	259	-17	17	8336	259	-17	17	8336	259	-17	17	8336	259	-17	17	8336	259	-17	17	8336
260	-17	17	8353	260	-17	17	8353	260	-17	17	8353	260	-17	17	8353	260	-17	17	8353	260	-17	17	8353	260	-17	17	8353
261	-15	15	8368	261	-15	15	8368	261	-15	15	8368	261	-15	15	8368	261	-15	15	8368	261	-15	15	8368	261	-15	15	8368
262	-17	17	8385	262	-17	17	8385	262	-17	17	8385	262	-17	17	8385	262	-17	17	8385	262	-17	17	8385	262	-17	17	8385
263	-21	21	8406	263	-21	21	8406	263	-21	21	8406	263	-21	21	8406	263	-21	21	8406	263	-21	21	8406	263	-21	21	8406
264	-17	17	8423	264	-17	17	8423	264	-17	17	8423	264	-17	17	8423	264	-17	17	8423	264	-17	17	8423	264	-17	17	8423
265	-15	15	8438	265	-15	15	8438	265	-15	15	8438	265	-15	15	8438	265	-15	15	8438	265	-15	15	8438	265	-15	15	8438
266	-15	15	8453	266	-15	15	8453	266	-15	15	8453	266	-15	15	8453	266	-15	15	8453	266	-15	15	8453	266	-15	15	8453
267	-15	15	8468	267	-15	15	8468	267	-15	15	8468	267	-15	15	8468	267	-15	15	8468	267	-15	15	8468	267	-15	15	8468
268	-19	19	8487	268	-19	19	8487	268	-19	19	8487	268	-19	19	8487	268	-19	19	8487	268	-19	19	8487	268	-19	19	8487
269	-16	16	8503	269	-16	16	8503	269	-16	16	8503	269	-16	16	8503	269	-16	16	8503	269	-16	16	8503	269	-16	16	8503
270	-17	17	8520	270	-17	17	8520	270	-17	17	8520	270	-17	17	8520	270	-17	17	8520	270	-17	17	8520	270	-17	17	8520
271	-119	20	8540	271	-119	20	8540	271	-119	20	8540	271	-119	20	8540	271	-119	20	8540	271	-119	20	8540	271	-119	20	8540
272	-17	17	8557	272	-17	17	8557	272	-17	17	8557	272	-17	17	8557	272	-17	17	8557	272	-17	17	8557	272	-17	17	8557
273	-18	18	8575	273	-18	18	8575	273	-18	18	8575	273	-18	18	8575	273	-18	18	8575	273	-18	18	8575	273	-18	18	8575
274	-18	18	8593	274	-18	18	8593	274	-18	18	8593	274	-18	18	8593	274	-18	18	8593	274	-18	18	8593	274	-18	18	8593
275	-17	17	8610	275	-17	17	8610	275	-17	17	8610	275	-17	17	8610	275	-17	17	8610	275	-17	17	8610	275	-17	17	8610
276	-15	15	8625	276	-15	15	8625	276	-15	15	8625	276	-15	15	8625	276	-15	15	8625	276	-15	15	8625	276	-15	15	8625
277	-17	17	8642	277	-17	17	8642	277	-17	17	8642	277	-17	17	8642	277	-17	17	8642	277	-17	17	8642	277	-17	17	8642
278	-17	17	8659	278	-17	17	8659	278	-17	17	8659	278	-17	17	8659	278	-17	17	8659	278	-17	17	8659	278	-17	17	8659
279	-17	17	8676	279	-17	17	8676	279	-17	17	8676	279	-17	17	8676	279	-17	17	8676	279	-17	17	8676	279	-17	17	8676
280	-17	17	8693	280	-17	17	8693	280	-17	17	8693	280	-17	17	8693	280	-17	17	8693	280	-17	17	8693	280	-17	17	8693
281	-28	28	8721	281	-28	28	8721	281	-28	28	8721	281	-28	28	8721	281	-28	28	8721	281	-28	28	8721	281	-28	28	8721
282	-19	19	8740	282	-19	19	8740	282	-19	19	8740	282	-19	19	8740	282	-19	19	8740	282	-19	19	8740	282	-19	19	8740
283	-25	25	8765	283	-25	25	8765	283	-25	25	8765	283	-25	25	8765	283	-25	25	8765	283	-25	25	8765	283	-25	25	8765
284	-18	18	8783	284	-18	18	8783	284	-18	18	8783	284	-18	18	8783	284	-18	18	8783	284	-18	18	8783	284	-18	18	8783
285	-21	21	8804	285	-21	21	8804	285	-21	21	8804	285	-21	21	8804	285	-21	21	8804	285	-21	21	8804	285	-21	21	8804
286	-124	25	8829	286	-124	25	8829	286	-124	25	8829	286	-124	25	8829	286	-124	25	8829	286	-124	25	8829	286	-124	25	8829
287	-18	18	8847	287	-18	18	8847	287	-18	18	8847	287	-18	18	8847	287	-18	18	8847	287	-18	18	8847	287	-18	18	8847
288	-17	17	8864	288	-17	17	8864	288	-17	17	8864	288	-17	17	8864	288	-17	17	8864	288	-17	17	8864	288	-17	17	8864
289	-17	17	8881	289	-17	17	8881	289	-17	17	8881	289	-17	17	8881	289	-17	17	8881	289	-17	17	8881	289	-17	17	8881
290	-22	22	8903	290	-22	22	8903	290	-22	22	8903	290	-22	22	8903	290	-22	22	8903	290	-22	22	8903	290	-22	22	8903
291	-121	22	8925	291	-121	22	8925	291	-121	22	8925	291	-121	22	8925	291	-121	22	8925	291	-121	22	8925	291	-121	22	8925
292	-129	30	8955	292	-129	30	8955	292	-129	30	8955	292	-129	30	8955	292	-129	30	8955	292	-129	30	8955	292	-129	30	8955
293	-17	17	8972	293	-17	17	8972	293	-17	17	8972	293	-17	17	8972	293	-17	17	8972	293	-17	17	8972	293	-17	17	8972
294	-21	21	8993	294	-21	21	8993	294	-21	21	8993	294	-21	21	8993	294	-21	21	8993	294	-21	21	8993	294	-21	21	8993
295	-25	25	9018	295	-25	25	9018	295	-25	25	9018	295	-25	25	9018	295	-25	25	9018	295	-25	25	9018	295	-25	25	9018
296	-21	21	9039	296	-21	21	9039	296	-21	21	9039	296	-21	21	9039	296	-21	21	9039	296	-21	21	9039	296	-21	21	9039
297	-23	23	9062	297	-23	23	9062	297	-23	23	9062	297	-23	23	9062	297	-23	23	9062	297	-23	23	9062	297	-23	23	9062
298	-17	17	9079	298	-17	17	9079	298	-17	17	9079	298	-17	17	9079	298	-17	17	9079	298	-17	17	9079	298	-17	17	9079
299	-17	17	9096	299	-17	17	9096	299	-17	17	9096	299	-17	17	9096	299	-17	17	9096	299	-17	17	9096	299	-17	17	9096
300	-20	20	9116	300	-20	20	9116	300	-20	20	9116	300	-20	20	9116	300	-20	20	9116	300	-20	20	9116	300	-20	20	9116
301	-134	35	9151	301	-134	35	9151	301	-134	35	9151	301	-134	35	9151	301	-134	35	9151	301	-134	35	9151	301	-134	35	9151
302	-23	23	9174	302	-23	23	9174	302	-23	23	9174	302	-23	23	9174	302	-23	23	9174	302	-23	23	9174	302	-23	23	9174
303	-18	18	9192	303	-18	18	9192	303	-18	18	9192	303	-18	18	9192	303	-18	18	9192	303	-18	18	9192	303	-18	18	9192
304	-17	17	9209	304	-17	17	9209	304	-17	17	9209	304	-17	17	9209	304	-17	17	9209	304	-17	17	9209	304	-17	17	9209
305	-19	19	9228	305	-19	19	9228	305	-19	19	9228	305	-19	19	9228	305	-19	19	9228	305	-19	19	9228	305	-19	19	9228
306	-15	15	9243	306	-15	15	9243	306	-15	15	9243	306	-15	15	9243	306	-15	15	9243	306	-15	15	9243	306	-15	15	9243
307	-20	20	9263	307	-20	20	9263	307	-20	20	9263	307	-20	20	9263	307	-20	20	9263	307	-20	20	9263	307	-20	20	9263
308	-17	17	9280	308	-17	17	9280	308	-17	17	9280	308	-17	17	9280	308	-17	17	9280	308	-17	17	9280	308	-17	17	9280
309	-133	34	9314	309	-133	34	9314	309	-133	34	9314	309	-133	34	9314	309	-133	34	9314	309	-133	34	9314	309	-133	34	9314
310	-19	19	9333	310	-19	19	9333	310	-19	19	9333	310	-19	19	9333	310	-19	19	9333	310	-19	19	9333	310	-19	19	9333
311	-17	17	9350	311	-17	17	9350	311	-17	17	9350	311	-17	17	9350	311	-17	17	9350	311	-17	17	9350	311	-17	17	9350
312	-30	30	9380	312	-30	30	9380	312	-30	30	9380	312	-30	30	9380	312	-30	30	9380	312	-30	30	9380	312	-30	30	9380
313	-19	19	9399	313	-19	19	9399	313	-19	19	9399	313	-19	19	9399	313	-19	19	9399	313	-19	19	9399	313	-19	19	9399
314	-18	18	9417	314	-18	18	9417	314	-18	18	9417	314	-18	18	9417	314	-18	18	9417	314	-18	18	9417	314	-18	18	9417
315	-15	15	9432	315	-15	15	9432	315	-15	15	9432	315	-15	15	9432	315	-15	15	9432	315	-15	15	9432	315	-15	15	9432
316	-18	18	9450	316	-18	18	9450	316	-18	18	9450	316	-18	18	9450	316	-18	18	9450	316	-18	18	9450	316	-18	18	9450
317	-21	21	9471	317	-21	21	9471	317	-21	21	9471	317	-21	21	9471	317	-21	21	9471	317	-21	21	9471	317	-21	21	9471
318	-17	17	9488	318	-17	17	9488	318	-17	17	9488	318	-17	17	9488	318	-17	17	9488	318	-17	17	9488	318	-17	17	9488
319	-19	19	9507	319	-19	19	9507	319	-19	19	9507	319	-19	19	9507	319	-19	19	9507	319	-19	19	9507	319	-19	19	9507
320	-23	23	9530	320	-23	23	9530	320	-23	23	9530	320	-23	23	9530	320	-23	23	9530	320	-23	23	9530	320	-23	23	9530
321	-19	19	9549	321	-19	19	9549	321	-19	19	9549	321	-19	19	9549	321	-19	19	9549	321	-19	19	9549	321	-19	19	9549
322	-17	17	9566	322	-17	17	9566	322	-17	17	9566	322	-17	17	9566	322	-17	17	9566	322	-17	17	9566	322	-17	17	9566
323	-21	21	9587	323	-21	21	9587	323	-21	21	9587	323	-21	21	9587	323	-21	21	9587	323	-21	21	9587	323	-21	21	9587
324	-27	27	9614	324	-27	27	9614	324	-27	27	9614	324	-27	27	9614	324	-27	27	9614	324	-27	27	9614	324	-27	27	9614
325	-21	21	9635	325	-21	21	9635	325	-21	21	9635	325	-21	21	9635	325	-21	21	9635	325	-21	21	9635	325	-21	21	9635
326	-133	34	9669	326	-133	34	9669	326	-133	34	9669	326	-133	34	9669	326	-133	34	9669	326	-133	34	9669	326	-133	34	9669
327	-19	19	9688	327	-19	19	9688	327	-19	19	9688	327	-19	19	9688	327	-19	19	9688	327	-19	19	9688	327	-19	19	9688
328	-20	20	9708	328	-20	20	9708	328	-20	20	9708	328	-20	20	9708	328	-20	20	9708	328	-20	20	9708	328	-20	20	9708
329	-20	20	9728	329	-20	20	9728	329	-20	20	9728	329	-20	20	9728	329	-20	20	9728	329	-20	20	9728	329	-20	20	9728
330	-20	20	9748	330	-20	20	9748	330	-20	20	9748	330	-20	20	9748	330	-20	20	9748	330	-20	20	9748	330	-20	20	9748
331	-23	23	9771	331	-23	23	9771	331	-23	23	9771	331	-23	23	9771	331	-23	23	9771	331	-23	23	9771	331	-23	23	9771
332	-17	17	9788	332	-17	17	9788	332	-17	17	9788	332	-17	17	9788	332	-17	17	9788	332	-17	17	9788	332	-17	17	9788
333	-21	21	9809	333	-21	21	9809	333	-21	21	9809	333	-21	21	9809	333	-21	21	9809	333	-21	21	9809	333	-21	21	9809
334	-17	17	9826	334	-17	17	9826	334	-17	17	9826	334	-17	17	9826	334	-17	17	9826	334	-17	17	9826	334	-17	17	9826
335	-19	19	9845	335	-19	19	9845	335	-19	19	9845	335	-19	19	9845	335	-19	19	9845	335	-19	19	9845	335	-19	19	9845
336	-20	20	9865	336	-20	20	9865	336	-20	20	9865	336	-20	20	9865	336	-20	20	9865	336	-20	20	9865	336	-20	20	9865
337	-17	17	9882	337	-17	17	9882	337	-17	17	9882	337	-17	17	9882	337	-17	17	9882	337	-17	17	9882	337	-17	17	9882
338	-18	18	9900	338	-18	18	9900	338	-18	18	9900	338	-18	18	9900	338	-18	18	9900	338	-18	18	9900	338	-18	18	9900
339	-19	19	9919	339	-19	19	9919	339	-19	19	9919	339	-19	19	9919	339	-19	19	9919	339	-19	19	9919	339	-19	19	9919
340	-17	17	9936	340	-17	17	9936	340	-17	17	9936	340	-17	17	9936	340	-17	17	9936	340	-17	17	9936	340	-17	17	9936
341	-17	17	9953	341	-17	17	9953	341	-17	17	9953	341	-17	17	9953	341	-17	17	9953	341	-17	17	9953	341	-17	17	9953
342	-19	19	9972	342	-19	19	9972	342	-19	19	9972	342	-19	19	9972	342	-19	19	9972	342	-19	19	9972	342	-19	19	9972
343	-17	17	9989	343	-17	17	9989	343	-17	17	9989	343	-17	17	9989	343	-17	17	9989	343	-17	17	9989	343	-17	17	9989
344	-23	23	10012	344	-23	23	10012	344	-23	23	10012	344	-23	23	10012	344	-23	23	10012	344	-23	23	10012	344	-23	23	10012
345	-25	25	10037	345	-25	25	10037	345	-25	25	10037	345	-25	25	10037	345	-25	25	10037	345	-25	25	10037	345	-25	25	10037
346	-21	21	10058	346	-21	21	10058	346	-21	21	10058	346	-21	21	10058	346	-21	21	10058	346	-21	21	10058	346	-21	21	10058
347	-17	17	10075	347	-17	17	10075	347	-17	17	10075	347	-17	17	10075	347	-17	17	10075	347	-17	17	10075	347	-17	17	10075
348	-21	21	10096	348	-21	21	10096	348	-21	21	10096	348	-21	21	10096	348	-21	21	10096	348	-21	21	10096	348	-21	21	10096
349	-17	17	10113	349	-17	17	10113	349	-17	17	10113	349	-17	17	10113	349	-17	17	10113	349	-17	17	10113	349	-17	17	10113
350	-21	21	10134	350	-21	21	10134	350	-21	21	10134	350	-21	21	10134	350	-21	21	10134	350	-21	21	10134	350	-21	21	10134
351	-17	17	10151	351	-17	17	10151	351	-17	17	10151	351	-17	17	10151	351	-17	17	10151	351	-17	17	10151	351	-17	17	10151
352	-19	19	10170	352	-19	19	10170	352	-19	19	10170	352	-19	19	10170	352	-19	19	10170	352	-19	19	10170	352	-19	19	10170
353	-17	17	10187	353	-17	17	10187	353	-17	17	10187	353	-17	17	10187	353	-17	17	10187	353	-17	17	10187	353	-17	17	10187
354	-23	23	10210	354	-23	23	10210	354	-23	23	10210	354	-23	23	10210	354	-23	23	10210	354	-23	23	10210	354	-23	23	10210
355	-19	19	10229	355	-19	19	10229	355	-19	19	10229	355	-19	19	10229	355	-19	19	10229	355	-19	19	10229	355	-19	19	10229
356	-20	20	10249	356	-20	20	10249	356	-20	20	10249	356	-20	20	10249	356	-20	20	10249	356	-20	20	10249	356	-20	20	10249
357	-17	17	10266	357	-17	17	10266	357	-17	17	10266	357	-17	17	10266	357	-17	17	10266	357	-17	17	10266	357	-17	17	10266
358	-17	17	10283	358	-17	17	10283	358	-17	17	10283	358	-17	17	10283	358	-17	17	10283	358	-17	17	10283	358	-17	17	10283
359	-23	23	10306	359	-23	23	10306	359	-23	23	10306	359	-23	23	10306	359	-23	23	10306	359	-23	23	10306	359	-23	23	10306
360	-20	20	10326	360	-20	20	10326	360	-20	20	10326	360	-20	20	10326	360	-20	20	10326	360	-20	20	10326	360	-20	20	10326
361	-27	27	10353	361	-27	27	10353	361	-27	27	10353	361	-27	27	10353	361	-27	27	10353	361	-27	27	10353	361	-27	27	10353
362	-19	19	10372	362	-19	19	10372	362	-19	19	10372	362	-19	19	10372	362	-19	19	10372	362	-19	19	10372	362	-19	19	10372
363	-27	27	10399	363	-27	27	10399	363	-27	27	10399	363	-27	27	10399	363	-27	27	10399	363	-27	27	10399	363	-27	27	10399
364	-18	18	10417	364	-18	18	10417	364	-18	18	10417	364	-18	18	10417	364	-18	18	10417	364	-18	18	10417	364	-18	18	10417
365	-17	17	10434	365	-17	17	10434	365	-17	17	10434	365	-17	17	10434	365	-17	17	10434	365	-17	17	10434	365	-17	17	10434
366	-22	22	10456	366	-22	22	10456	366	-22	22	10456	366	-22	22	10456	366	-22	22	10456	366	-22	22	10456	366	-22	22	10456
367	-22	22	10478	367	-22	22	10478	367	-22	22	10478	367	-22	22	10478	367	-22	22	10478	367	-22	22	10478	367	-22	22	10478
368	-25	25	10503	368	-25	25	10503	368	-25	25	10503	368	-25	25	10503	368	-25	25	10503	368	-25	25	10503	368	-25	25	10503
369	-17	17	10520	369	-17	17	10520	369	-17	17	10520	369	-17	17	10520	369	-17	17	10520	369	-17	17	10520	369	-17	17	10520
370	-20	20	10540	370	-20	20	10540	370	-20	20	10540	370	-20	20	10540	370	-20	20	10540	370	-20	20	10540	370	-20	20	10540
371	-19	19	10559	371	-19	19	10559	371	-19	19	10559	371	-19	19	10559	371	-19	19	10559	371	-19	19	10559	371	-19	19	10559
372	-20	20	10579	372	-20	20	10579	372	-20	20	10579	372	-20	20	10579	372	-20	20	10579	372	-20	20	10579	372	-20	20	10579
373	-25	25	10604	373	-25	25	10604	373	-25	25	10604	373	-25	25	10604	373	-25	25	10604	373	-25	25	10604	373	-25	25	10604
374	-25	25	10629	374	-25	25	10629	374	-25	25	10629	374	-25	25	10629	374	-25	25	10629	374	-25	25	10629	374	-25	25	10629
375	-19	19	10648	375	-19	19	10648	375	-19	19	10648	375	-19	19	10648	375	-19	19	10648	375	-19	19	10648	375	-19	19	10648
376	-17	17	10665	376	-17	17	10665	376	-17	17	10665	376	-17	17	10665	376	-17	17	10665	376	-17	17	10665	376	-17	17	10665
377	-17	17	10682	377	-17	17	10682	377	-17	17	10682	377	-17	17	10682	377	-17	17	10682	377	-17	17	10682	377	-17	17	10682
378	-21	21	10703	378	-21	21	10703	378	-21	21	10703	378	-21	21	10703	378	-21	21	10703	378	-21	21	10703	378	-21	21	10703
379	-21	21	10724	379	-21	21	10724	379	-21	21	10724	379	-21	21	10724	379	-21	21	10724	379	-21	21	10724	379	-21	21	10724
380	-23	23	10747	380	-23	23	10747	380	-23	23	10747	380	-23	23	10747	380	-23	23	10747	380	-23	23	10747	380	-23	23	10747
381	-19	19	10766	381	-19	19	10766	381	-19	19	10766	381	-19	19	10766	381	-19	19	10766	381	-19	19	10766	381	-19	19	10766
382	-21	21	10787	382	-21	21	10787	382	-21	21	10787	382	-21	21	10787	382	-21	21	10787	382	-21	21	10787	382	-21	21	10787
383	-17	17	10804	383	-17	17	10804	383	-17	17	10804	383	-17	17	10804	383	-17	17	10804	383	-17	17	10804	383	-17	17	10804
384	-17	17	10821	384	-17	17	10821	384	-17	17	10821	384	-17	17	10821	384	-17	17	10821	384	-17	17	10821	384	-17	17	10821
385	-17	17	10838	385	-17	17	10838	385	-17	17	10838	385	-17	17	10838	385	-17	17	10838	385	-17	17	10838	385	-17	17	10838
386	-18	18	10856	386	-18	18	10856	386	-18	18	10856	386	-18	18	10856	386	-18	18	10856	386	-18	18	10856	386	-18	18	10856
387	-17	17	10873	387	-17	17	10873	387	-17	17	10873	387	-17	17	10873	387	-17	17	10873	387	-17	17	10873	387	-17	17	10873
