Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps
127	-69	69	14305	127	-69	69	14305
128	-33	33	14338	128	-33	33	14338
129	-49	49	14387	129	-49	49	14387
130	-52	52	14439	130	-52	52	14439
131	-29	29	14468	131	-29	29	14468
132	-36	36	14504	132	-36	36	14504
133	-37	37	14541	133	-37	37	14541
134	-55	55	14596	134	-55	55	14596
135	-55	55	14651	135	-55	55	14651
136	-49	49	14700	136	-49	49	14700
137	-52	52	14752	137	-52	52	14752
138	-39	39	14791	138	-39	39	14791
139	-35	35	14826	139	-35	35	14826
140	-42	42	14868	140	-42	42	14868
141	-55	55	14923	141	-55	55	14923
142	-54	54	14977	142	-54	54	14977
143	-52	52	15029	143	-52	52	15029
144	-23	23	15052	144	-23	23	15052
145	-155	56	15108	145	-155	56	15108
146	-160	61	15169	146	-160	61	15169
147	-39	39	15208	147	-39	39	15208
148	-141	42	15250	148	-141	42	15250
149	-56	56	15306	149	-56	56	15306
150	-38	38	15344	150	-38	38	15344
151	-46	46	15390	151	-46	46	15390
152	-37	37	15427	152	-37	37	15427
153	-62	62	15489	153	-62	62	15489
154	-23	23	15512	154	-23	23	15512
155	-53	53	15565	155	-53	53	15565
156	-23	23	15588	156	-23	23	15588
157	-35	35	15623	157	-35	35	15623
158	-58	58	15681	158	-58	58	15681
159	-23	23	15704	159	-23	23	15704
160	-44	44	15748	160	-44	44	15748
161	-156	57	15805	161	-156	57	15805
162	-155	56	15861	162	-155	56	15861
163	-28	28	15889	163	-28	28	15889
164	-153	54	15943	164	-153	54	15943
165	-21	21	15964	165	-21	21	15964
166	-24	24	15988	166	-24	24	15988
167	-60	60	16048	167	-60	60	16048
168	-36	36	16084	168	-36	36	16084
169	-36	36	16120	169	-36	36	16120
170	-46	46	16166	170	-46	46	16166
171	-145	46	16212	171	-145	46	16212
172	-38	38	16250	172	-38	38	16250
173	-67	67	16317	173	-67	67	16317
174	-33	33	16350	174	-33	33	16350
175	-52	52	16402	175	-52	52	16402
176	-23	23	16425	176	-23	23	16425
177	-35	35	16460	177	-35	35	16460
178	-134	35	16495	178	-134	35	16495
179	-41	41	16536	179	-41	41	16536
180	-46	46	16582	180	-46	46	16582
181	-24	24	16606	181	-24	24	16606
182	-31	31	16637	182	-31	31	16637
183	-29	29	16666	183	-29	29	16666
184	-32	32	16698	184	-32	32	16698
185	-48	48	16746	185	-48	48	16746
186	-29	29	16775	186	-29	29	16775
187	-145	46	16821	187	-145	46	16821
188	-27	27	16848	188	-27	27	16848
189	-143	44	16892	189	-143	44	16892
190	-29	29	16921	190	-29	29	16921
191	-156	57	16978	191	-156	57	16978
192	-170	71	17049	192	-170	71	17049
193	-46	46	17095	193	-46	46	17095
194	-19	19	17114	194	-19	19	17114
195	-31	31	17145	195	-31	31	17145
196	-50	50	17195	196	-50	50	17195
197	-37	37	17232	197	-37	37	17232
198	-29	29	17261	198	-29	29	17261
199	-168	69	17330	199	-168	69	17330
200	-155	56	17386	200	-155	56	17386
201	-31	31	17417	201	-31	31	17417
202	-33	33	17450	202	-33	33	17450
203	-66	66	17516	203	-66	66	17516
204	-30	30	17546	204	-30	30	17546
205	-37	37	17583	205	-37	37	17583
206	-27	27	17610	206	-27	27	17610
207	-51	51	17661	207	-51	51	17661
208	-31	31	17692	208	-31	31	17692
209	-30	30	17722	209	-30	30	17722
210	-32	32	17754	210	-32	32	17754
211	-47	47	17801	211	-47	47	17801
212	-25	25	17826	212	-25	25	17826
213	-31	31	17857	213	-31	31	17857
214	-28	28	17885	214	-28	28	17885
215	-30	30	17915	215	-30	30	17915
216	-37	37	17952	216	-37	37	17952
217	-51	51	18003	217	-51	51	18003
218	-35	35	18038	218	-35	35	18038
219	-44	44	18082	219	-44	44	18082
220	-144	45	18127	220	-144	45	18127
221	-44	44	18171	221	-44	44	18171
222	-29	29	18200	222	-29	29	18200
223	-33	33	18233	223	-33	33	18233
224	-33	33	18266	224	-33	33	18266
225	-253	55	18321	225	-253	55	18321
226	-33	33	18354	226	-33	33	18354
227	-230	32	18386	227	-230	32	18386
228	-35	35	18421	228	-35	35	18421
229	-40	40	18461	229	-40	40	18461
230	-123	24	18485	230	-123	24	18485
231	-25	25	18510	231	-25	25	18510
232	-20	20	18530	232	-20	20	18530
233	-28	28	18558	233	-28	28	18558
234	-39	39	18597	234	-39	39	18597
235	-17	17	18614	235	-17	17	18614
236	-19	19	18633	236	-19	19	18633
237	-25	25	18658	237	-25	25	18658
238	-21	21	18679	238	-21	21	18679
239	-27	27	18706	239	-27	27	18706
240	-137	38	18744	240	-137	38	18744
241	-35	35	18779	241	-35	35	18779
242	-27	27	18806	242	-27	27	18806
243	-25	25	18831	243	-25	25	18831
244	-27	27	18858	244	-27	27	18858
245	-33	33	18891	245	-33	33	18891
246	-55	55	18946	246	-55	55	18946
247	-17	17	18963	247	-17	17	18963
248	-37	37	19000	248	-37	37	19000
249	-38	38	19038	249	-38	38	19038
250	-19	19	19057	250	-19	19	19057
251	-21	21	19078	251	-21	21	19078
252	-25	25	19103	252	-25	25	19103
253	-137	38	19141	253	-137	38	19141
254	-42	42	19183	254	-42	42	19183
255	-36	36	19219	255	-36	36	19219
256	-17	17	19236	256	-17	17	19236
257	-35	35	19271	257	-35	35	19271
258	-24	24	19295	258	-24	24	19295
259	-30	30	19325	259	-30	30	19325
260	-28	28	19353	260	-28	28	19353
261	-35	35	19388	261	-35	35	19388
262	-44	44	19432	262	-44	44	19432
263	-35	35	19467	263	-35	35	19467
264	-29	29	19496	264	-29	29	19496
265	-35	35	19531	265	-35	35	19531
266	-29	29	19560	266	-29	29	19560
267	-34	34	19594	267	-34	34	19594
268	-23	23	19617	268	-23	23	19617
269	-29	29	19646	269	-29	29	19646
270	-34	34	19680	270	-34	34	19680
271	-19	19	19699	271	-19	19	19699
272	-26	26	19725	272	-26	26	19725
273	-31	31	19756	273	-31	31	19756
274	-129	30	19786	274	-129	30	19786
275	-25	25	19811	275	-25	25	19811
276	-136	37	19848	276	-136	37	19848
277	-32	32	19880	277	-32	32	19880
278	-21	21	19901	278	-21	21	19901
279	-29	29	19930	279	-29	29	19930
280	-25	25	19955	280	-25	25	19955
281	-32	32	19987	281	-32	32	19987
282	-31	31	20018	282	-31	31	20018
283	-19	19	20037	283	-19	19	20037
284	-150	51	20088	284	-150	51	20088
285	-31	31	20119	285	-31	31	20119
286	-29	29	20148	286	-29	29	20148
287	-27	27	20175	287	-27	27	20175
288	-21	21	20196	288	-21	21	20196
289	-29	29	20225	289	-29	29	20225
290	-27	27	20252	290	-27	27	20252
291	-29	29	20281	291	-29	29	20281
292	-25	25	20306	292	-25	25	20306
293	-32	32	20338	293	-32	32	20338
294	-28	28	20366	294	-28	28	20366
295	-28	28	20394	295	-28	28	20394
296	-35	35	20429	296	-35	35	20429
297	-25	25	20454	297	-25	25	20454
298	-27	27	20481	298	-27	27	20481
299	-24	24	20505	299	-24	24	20505
300	-41	41	20546	300	-41	41	20546
301	-29	29	20575	301	-29	29	20575
302	-28	28	20603	302	-28	28	20603
303	-130	31	20634	303	-130	31	20634
304	-25	25	20659	304	-25	25	20659
305	-141	42	20701	305	-141	42	20701
306	-28	28	20729	306	-28	28	20729
307	-42	42	20771	307	-42	42	20771
308	-17	17	20788	308	-17	17	20788
309	-23	23	20811	309	-23	23	20811
310	-19	19	20830	310	-19	19	20830
311	-23	23	20853	311	-23	23	20853
312	-27	27	20880	312	-27	27	20880
313	-37	37	20917	313	-37	37	20917
314	-24	24	20941	314	-24	24	20941
315	-27	27	20968	315	-27	27	20968
316	-21	21	20989	316	-21	21	20989
317	-121	22	21011	317	-121	22	21011
318	-25	25	21036	318	-25	25	21036
319	-35	35	21071	319	-35	35	21071
320	-27	27	21098	320	-27	27	21098
321	-24	24	21122	321	-24	24	21122
322	-21	21	21143	322	-21	21	21143
323	-29	29	21172	323	-29	29	21172
324	-31	31	21203	324	-31	31	21203
325	-31	31	21234	325	-31	31	21234
326	-25	25	21259	326	-25	25	21259
327	-29	29	21288	327	-29	29	21288
328	-25	25	21313	328	-25	25	21313
329	-123	24	21337	329	-123	24	21337
330	-29	29	21366	330	-29	29	21366
331	-25	25	21391	331	-25	25	21391
332	-27	27	21418	332	-27	27	21418
333	-21	21	21439	333	-21	21	21439
334	-15	15	21454	334	-15	15	21454
335	-28	28	21482	335	-28	28	21482
336	-24	24	21506	336	-24	24	21506
337	-27	27	21533	337	-27	27	21533
338	-19	19	21552	338	-19	19	21552
339	-28	28	21580	339	-28	28	21580
340	-233	35	21615	340	-233	35	21615
341	-27	27	21642	341	-27	27	21642
342	-19	19	21661	342	-19	19	21661
343	-24	24	21685	343	-24	24	21685
344	-25	25	21710	344	-25	25	21710
345	-29	29	21739	345	-29	29	21739
346	-24	24	21763	346	-24	24	21763
347	-24	24	21787	347	-24	24	21787
348	-23	23	21810	348	-23	23	21810
349	-157	58	21868	349	-157	58	21868
350	-23	23	21891	350	-23	23	21891
351	-17	17	21908	351	-17	17	21908
352	-18	18	21926	352	-18	18	21926
353	-155	56	21982	353	-155	56	21982
354	-34	34	22016	354	-34	34	22016
355	-23	23	22039	355	-23	23	22039
356	-21	21	22060	356	-21	21	22060
357	-30	30	22090	357	-30	30	22090
358	-131	32	22122	358	-131	32	22122
359	-23	23	22145	359	-23	23	22145
360	-25	25	22170	360	-25	25	22170
361	-29	29	22199	361	-29	29	22199
362	-123	24	22223	362	-123	24	22223
363	-26	26	22249	363	-26	26	22249
364	-20	20	22269	364	-20	20	22269
365	-23	23	22292	365	-23	23	22292
366	-33	33	22325	366	-33	33	22325
367	-127	28	22353	367	-127	28	22353
368	-156	57	22410	368	-156	57	22410
369	-17	17	22427	369	-17	17	22427
370	-23	23	22450	370	-23	23	22450
371	-25	25	22475	371	-25	25	22475
372	-23	23	22498	372	-23	23	22498
373	-27	27	22525	373	-27	27	22525
374	-25	25	22550	374	-25	25	22550
375	-24	24	22574	375	-24	24	22574
376	-25	25	22599	376	-25	25	22599
377	-19	19	22618	377	-19	19	22618
378	-21	21	22639	378	-21	21	22639
379	-21	21	22660	379	-21	21	22660
380	-22	22	22682	380	-22	22	22682
381	-33	33	22715	381	-33	33	22715
382	-23	23	22738	382	-23	23	22738
383	-23	23	22761	383	-23	23	22761
384	-22	22	22783	384	-22	22	22783
385	-27	27	22810	385	-27	27	22810
386	-26	26	22836	386	-26	26	22836
387	-21	21	22857	387	-21	21	22857
388	-21	21	22878	388	-21	21	22878
389	-22	22	22900	389	-22	22	22900
390	-26	26	22926	390	-26	26	22926
391	-21	21	22947	391	-21	21	22947
392	-17	17	22964	392	-17	17	22964
393	-18	18	22982	393	-18	18	22982
394	-27	27	23009	394	-27	27	23009
395	-29	29	23038	395	-29	29	23038
396	-23	23	23061	396	-23	23	23061
397	-27	27	23088	397	-27	27	23088
398	-25	25	23113	398	-25	25	23113
399	-115	16	23129	399	-115	16	23129
400	-126	27	23156	400	-126	27	23156
401	-17	17	23173	401	-17	17	23173
402	-28	28	23201	402	-28	28	23201
403	-17	17	23218	403	-17	17	23218
404	-21	21	23239	404	-21	21	23239
405	-30	30	23269	405	-30	30	23269
406	-29	29	23298	406	-29	29	23298
407	-21	21	23319	407	-21	21	23319
408	-17	17	23336	408	-17	17	23336
409	-21	21	23357	409	-21	21	23357
410	-26	26	23383	410	-26	26	23383
411	-21	21	23404	411	-21	21	23404
412	-19	19	23423	412	-19	19	23423
413	-20	20	23443	413	-20	20	23443
414	-18	18	23461	414	-18	18	23461
415	-17	17	23478	415	-17	17	23478
416	-20	20	23498	416	-20	20	23498
417	-21	21	23519	417	-21	21	23519
418	-19	19	23538	418	-19	19	23538
419	-136	37	23575	419	-136	37	23575
420	-25	25	23600	420	-25	25	23600
421	-25	25	23625	421	-25	25	23625
422	-17	17	23642	422	-17	17	23642
423	-20	20	23662	423	-20	20	23662
424	-25	25	23687	424	-25	25	23687
425	-19	19	23706	425	-19	19	23706
426	-23	23	23729	426	-23	23	23729
427	-25	25	23754	427	-25	25	23754
428	-19	19	23773	428	-19	19	23773
429	-19	19	23792	429	-19	19	23792
430	-23	23	23815	430	-23	23	23815
431	-21	21	23836	431	-21	21	23836
432	-15	15	23851	432	-15	15	23851
433	-23	23	23874	433	-23	23	23874
434	-23	23	23897	434	-23	23	23897
435	-19	19	23916	435	-19	19	23916
436	-30	30	23946	436	-30	30	23946
437	-25	25	23971	437	-25	25	23971
438	-21	21	23992	438	-21	21	23992
439	-19	19	24011	439	-19	19	24011
440	-28	28	24039	440	-28	28	24039
441	-17	17	24056	441	-17	17	24056
442	-17	17	24073	442	-17	17	24073
443	-228	30	24103	443	-228	30	24103
444	-34	34	24137	444	-34	34	24137
445	-23	23	24160	445	-23	23	24160
446	-23	23	24183	446	-23	23	24183
447	-17	17	24200	447	-17	17	24200
448	-19	19	24219	448	-19	19	24219
449	-15	15	24234	449	-15	15	24234
450	-21	21	24255	450	-21	21	24255
451	-23	23	24278	451	-23	23	24278
452	-23	23	24301	452	-23	23	24301
453	-29	29	24330	453	-29	29	24330
454	-19	19	24349	454	-19	19	24349
455	-17	17	24366	455	-17	17	24366
456	-26	26	24392	456	-26	26	24392
457	-21	21	24413	457	-21	21	24413
458	-21	21	24434	458	-21	21	24434
459	-23	23	24457	459	-23	23	24457
460	-31	31	24488	460	-31	31	24488
461	-18	18	24506	461	-18	18	24506
462	-19	19	24525	462	-19	19	24525
463	-17	17	24542	463	-17	17	24542
464	-115	16	24558	464	-115	16	24558
465	-33	33	24591	465	-33	33	24591
466	-19	19	24610	466	-19	19	24610
467	-17	17	24627	467	-17	17	24627
468	-17	17	24644	468	-17	17	24644
469	-17	17	24661	469	-17	17	24661
470	-22	22	24683	470	-22	22	24683
471	-23	23	24706	471	-23	23	24706
472	-19	19	24725	472	-19	19	24725
473	-18	18	24743	473	-18	18	24743
474	-30	30	24773	474	-30	30	24773
475	-16	16	24789	475	-16	16	24789
476	-21	21	24810	476	-21	21	24810
477	-19	19	24829	477	-19	19	24829
478	-17	17	24846	478	-17	17	24846
479	-15	15	24861	479	-15	15	24861
480	-17	17	24878	480	-17	17	24878
481	-23	23	24901	481	-23	23	24901
482	-15	15	24916	482	-15	15	24916
483	-24	24	24940	483	-24	24	24940
484	-16	16	24956	484	-16	16	24956
485	-19	19	24975	485	-19	19	24975
486	-25	25	25000	486	-25	25	25000
487	-134	35	25035	487	-134	35	25035
488	-117	18	25053	488	-117	18	25053
489	-23	23	25076	489	-23	23	25076
490	-17	17	25093	490	-17	17	25093
491	-15	15	25108	491	-15	15	25108
492	-17	17	25125	492	-17	17	25125
493	-30	30	25155	493	-30	30	25155
494	-17	17	25172	494	-17	17	25172
495	-15	15	25187	495	-15	15	25187
496	-15	15	25202	496	-15	15	25202
497	-17	17	25219	497	-17	17	25219
498	-21	21	25240	498	-21	21	25240
499	-19	19	25259	499	-19	19	25259
