Episode	Accumulated Reward	Length	Steps
265	-500.0	500	131519
266	-500.0	500	132019
267	-500.0	500	132519
268	-500.0	500	133019
269	-500.0	500	133519
270	-500.0	500	134019
271	-500.0	500	134519
272	-500.0	500	135019
273	-500.0	500	135519
274	-500.0	500	136019
275	-500.0	500	136519
276	-500.0	500	137019
277	-500.0	500	137519
278	-500.0	500	138019
279	-500.0	500	138519
280	-500.0	500	139019
281	-500.0	500	139519
282	-500.0	500	140019
283	-500.0	500	140519
284	-500.0	500	141019
285	-500.0	500	141519
286	-500.0	500	142019
287	-500.0	500	142519
288	-500.0	500	143019
289	-500.0	500	143519
290	-500.0	500	144019
291	-500.0	500	144519
292	-500.0	500	145019
293	-500.0	500	145519
294	-500.0	500	146019
295	-500.0	500	146519
296	-500.0	500	147019
297	-500.0	500	147519
298	-500.0	500	148019
299	-500.0	500	148519
